日付,受付番号,通番,場名,曜日,レース,式別,馬／組番,購入金額,的中／返還,払戻単価,払戻／返還金額
20240302,0001,01,阪神,土,1,馬連,05―12,3000,―,―,0
20240302,0001,02,阪神,土,1,単勝,12,3000,的中12,500,15000
20240302,0001,03,阪神,土,1,馬連,09―12,3000,的中09―12,1510,45300
20240302,0001,04,阪神,土,1,3連複,05―09―12,1000,―,―,0
20240302,0001,05,阪神,土,1,馬連,05―09,1000,―,―,0
20240302,0002,01,中山,土,7,ワイド,03―09,1000,―,―,0
20240302,0002,02,中山,土,7,ワイド,09―11,1000,―,―,0
20240302,0002,03,中山,土,7,馬単,09→14,3000,―,―,0
20240302,0002,04,中山,土,7,馬単,14→09,3000,的中14→09,670,20100
20240302,0002,05,中山,土,7,3連複,01―03―14,500,―,―,0
20240302,0002,06,中山,土,7,3連複,01―09―14,500,―,―,0
20240302,0002,07,中山,土,7,3連複,03―09―14,500,―,―,0
20240302,0002,08,中山,土,7,3連複,09―11―14,500,―,―,0
20240302,0003,01,阪神,土,8,単勝,01,1500,―,―,0
20240302,0003,02,阪神,土,8,馬連,01―02,500,―,―,0
20240302,0003,03,阪神,土,8,馬連,01―06,1000,―,―,0
20240302,0003,04,阪神,土,8,馬連,01―07,1000,―,―,0
20240302,0003,05,阪神,土,8,馬連,01―10,1000,―,―,0
20240302,0003,06,阪神,土,8,3連複,01―02―06,500,―,―,0
20240302,0003,07,阪神,土,8,3連複,01―02―07,500,―,―,0
20240302,0003,08,阪神,土,8,3連複,01―02―10,500,―,―,0
20240302,0003,09,阪神,土,8,3連複,01―06―07,500,―,―,0
20240302,0003,10,阪神,土,8,3連複,01―06―10,500,―,―,0
20240302,0003,11,阪神,土,8,3連複,01―07―10,500,―,―,0
20240302,0003,12,阪神,土,8,ワイド,01―06,1000,―,―,0
20240302,0003,13,阪神,土,8,ワイド,01―07,1000,―,―,0
20240302,0004,01,阪神,土,11,単勝,09,3000,―,―,0
20240302,0004,02,阪神,土,11,馬連,02―09,500,―,―,0
20240302,0004,03,阪神,土,11,馬連,04―09,500,―,―,0
20240302,0004,04,阪神,土,11,馬連,06―09,1000,―,―,0
20240302,0004,05,阪神,土,11,馬連,09―16,3000,―,―,0
20240302,0004,06,阪神,土,11,ワイド,02―09,3000,―,―,0
20240302,0004,07,阪神,土,11,ワイド,04―09,3000,―,―,0
20240302,0005,01,中山,土,11,単勝,08,1000,―,―,0
20240302,0005,02,中山,土,11,単勝,02,1000,―,―,0
20240302,0005,03,中山,土,11,ワイド,02―04,500,―,―,0
20240302,0005,04,中山,土,11,ワイド,02―08,500,―,―,0
20240302,0005,05,中山,土,11,ワイド,02―13,500,―,―,0
20240302,0005,06,中山,土,11,ワイド,04―08,500,―,―,0
20240302,0005,07,中山,土,11,ワイド,04―13,500,―,―,0
20240302,0005,08,中山,土,11,ワイド,08―13,500,―,―,0
,,合計,,,,,,50000,,,80400
