日付,受付番号,通番,場名,曜日,レース,式別,馬／組番,購入金額,的中／返還,払戻単価,払戻／返還金額
20240518,0001,01,京都,土,1,3連複,03―05―07,100,的中03―05―07,23330,23330
20240518,0001,02,京都,土,1,3連複,03―05―10,100,―,―,0
20240518,0001,03,京都,土,1,3連複,03―05―13,300,―,―,0
20240518,0001,04,京都,土,1,3連複,03―05―16,100,―,―,0
20240518,0001,05,京都,土,1,3連複,03―07―10,1000,―,―,0
20240518,0001,06,京都,土,1,3連複,03―07―13,1000,―,―,0
20240518,0001,07,京都,土,1,3連複,03―07―16,100,―,―,0
20240518,0001,08,京都,土,1,3連複,03―10―13,1000,―,―,0
20240518,0001,09,京都,土,1,3連複,03―10―16,100,―,―,0
20240518,0001,10,京都,土,1,3連複,03―13―16,100,―,―,0
20240518,0001,11,京都,土,1,ワイド,03―07,1000,的中03―07,620,6200
20240518,0001,12,京都,土,1,ワイド,03―10,1000,―,―,0
20240518,0001,13,京都,土,1,ワイド,07―10,1000,―,―,0
20240518,0002,01,東京,土,1,3連複,03―05―06,100,―,―,0
20240518,0002,02,東京,土,1,3連複,03―05―07,100,―,―,0
20240518,0002,03,東京,土,1,3連複,03―05―08,100,―,―,0
20240518,0002,04,東京,土,1,3連複,03―05―13,100,―,―,0
20240518,0002,05,東京,土,1,3連複,05―06―07,100,―,―,0
20240518,0002,06,東京,土,1,3連複,05―06―08,300,―,―,0
20240518,0002,07,東京,土,1,3連複,05―06―13,300,―,―,0
20240518,0002,08,東京,土,1,3連複,05―07―08,100,―,―,0
20240518,0002,09,東京,土,1,3連複,05―07―13,100,―,―,0
20240518,0002,10,東京,土,1,3連複,05―08―13,300,―,―,0
20240518,0003,01,京都,土,2,3連複,01―12―13,1000,―,―,0
20240518,0003,02,京都,土,2,3連複,06―12―13,1000,―,―,0
20240518,0003,03,京都,土,2,3連複,07―12―13,1000,―,―,0
20240518,0003,04,京都,土,2,3連複,11―12―13,1000,―,―,0
20240518,0003,05,京都,土,2,ワイド,01―12,1000,―,―,0
20240518,0003,06,京都,土,2,ワイド,01―13,1000,的中01―13,680,6800
20240518,0003,07,京都,土,2,ワイド,06―12,1000,―,―,0
20240518,0003,08,京都,土,2,ワイド,06―13,1000,―,―,0
20240518,0003,09,京都,土,2,馬連,12―13,1000,―,―,0
20240518,0003,10,京都,土,2,単勝,13,1000,―,―,0
20240518,0004,01,東京,土,2,3連複,01―02―05,500,―,―,0
20240518,0004,02,東京,土,2,3連複,01―04―05,500,―,―,0
20240518,0004,03,東京,土,2,3連複,01―05―08,500,―,―,0
