日付,受付番号,通番,場名,曜日,レース,式別,馬／組番,購入金額,的中／返還,払戻単価,払戻／返還金額
20240421,0016,16,東京,日,1,3連複,03―11―14,500,―,―,0
20240421,0017,01,福島,日,2,3連複,03―05―12,100,―,―,0
20240421,0017,02,福島,日,2,3連複,03―10―12,300,―,―,0
20240421,0017,03,福島,日,2,3連複,03―11―12,100,―,―,0
20240421,0017,04,福島,日,2,3連複,03―12―14,100,―,―,0
20240421,0017,05,福島,日,2,3連複,05―10―12,300,―,―,0
20240421,0017,06,福島,日,2,3連複,05―11―12,100,―,―,0
20240421,0017,07,福島,日,2,3連複,05―12―14,100,―,―,0
20240421,0017,08,福島,日,2,3連複,10―11―12,300,―,―,0
20240421,0017,09,福島,日,2,3連複,10―12―14,100,―,―,0
20240421,0017,10,福島,日,2,3連複,11―12―14,100,―,―,0
20240421,0018,01,京都,日,2,馬連,08―12,2000,―,―,0
20240421,0018,02,京都,日,2,馬連,09―12,3000,―,―,0
20240421,0018,03,京都,日,2,3連複,08―09―12,800,―,―,0
20240421,0018,04,京都,日,2,3連複,08―09―16,800,―,―,0
20240421,0019,01,東京,日,2,ワイド,02―04,500,―,―,0
20240421,0019,02,東京,日,2,ワイド,02―06,500,―,―,0
20240421,0019,03,東京,日,2,ワイド,02―12,500,―,―,0
20240421,0019,04,東京,日,2,ワイド,04―15,500,―,―,0
20240421,0019,05,東京,日,2,ワイド,06―15,500,―,―,0
20240421,0019,06,東京,日,2,ワイド,12―15,500,―,―,0
20240421,0019,07,東京,日,2,3連複,01―04―15,300,―,―,0
20240421,0019,08,東京,日,2,3連複,01―06―15,300,―,―,0
20240421,0019,09,東京,日,2,3連複,01―12―15,300,―,―,0
20240421,0019,10,東京,日,2,3連複,01―13―15,300,―,―,0
20240421,0019,11,東京,日,2,3連複,04―06―15,300,―,―,0
20240421,0019,12,東京,日,2,3連複,04―12―15,300,―,―,0
20240421,0019,13,東京,日,2,3連複,04―13―15,300,―,―,0
20240421,0019,14,東京,日,2,3連複,06―12―15,300,―,―,0
20240421,0019,15,東京,日,2,3連複,06―13―15,300,―,―,0
20240421,0019,16,東京,日,2,3連複,12―13―15,300,―,―,0
20240421,0020,01,東京,日,3,馬単,04→03,2000,的中04→03,1110,22200
20240421,0020,02,東京,日,3,馬単,04→05,500,―,―,0
20240421,0020,03,東京,日,3,馬単,04→06,2000,―,―,0
20240421,0020,04,東京,日,3,馬単,04→13,300,―,―,0
20240421,0020,05,東京,日,3,馬単,04→15,1000,―,―,0
20240421,0020,06,東京,日,3,馬単,04→16,200,―,―,0
20240421,0020,07,東京,日,3,3連単,04→03→06,1000,的中04→03→06,4620,46200
20240421,0020,08,東京,日,3,3連単,04→03→15,1000,―,―,0
20240421,0020,09,東京,日,3,3連単,04→06→03,1000,―,―,0
20240421,0020,10,東京,日,3,3連単,04→06→15,1000,―,―,0
20240421,0021,01,東京,日,4,3連複,01―03―09,300,―,―,0
20240421,0021,02,東京,日,4,3連複,01―06―09,1000,―,―,0
20240421,0021,03,東京,日,4,3連複,01―07―09,300,―,―,0
20240421,0021,04,東京,日,4,3連複,01―08―09,1500,―,―,0
20240421,0021,05,東京,日,4,3連複,03―06―09,1500,―,―,0
20240421,0021,06,東京,日,4,3連複,03―07―09,300,―,―,0
20240421,0021,07,東京,日,4,3連複,03―08―09,300,―,―,0
20240421,0021,08,東京,日,4,3連複,06―07―09,300,―,―,0
20240421,0021,09,東京,日,4,3連複,06―08―09,1500,―,―,0
20240421,0021,10,東京,日,4,3連複,07―08―09,300,―,―,0
20240421,0022,01,京都,日,11,ワイド,01―03,1000,―,―,0
20240421,0022,02,京都,日,11,ワイド,01―14,1000,―,―,0
20240421,0022,03,京都,日,11,ワイド,03―10,1000,―,―,0
20240421,0022,04,京都,日,11,ワイド,03―13,2000,―,―,0
20240421,0022,05,京都,日,11,ワイド,10―14,1000,―,―,0
20240421,0022,06,京都,日,11,ワイド,13―14,2000,―,―,0
20240421,0022,07,京都,日,11,3連複,01―03―14,2000,―,―,0
20240421,0022,08,京都,日,11,3連複,03―10―14,2000,―,―,0
20240421,0022,09,京都,日,11,3連複,03―13―14,2000,―,―,0
,,合計,,,,,,63600,,,79950
