日付,受付番号,通番,場名,曜日,レース,式別,馬／組番,購入金額,的中／返還,払戻単価,払戻／返還金額
20240204,0019,01,京都,日,1,3連単,05→02→06,1000,―,―,0
20240204,0019,02,京都,日,1,3連単,05→06→02,1000,―,―,0
20240204,0020,01,東京,日,1,単勝,05,2000,的中05,220,4400
20240204,0021,01,京都,日,2,馬単,06→08,1500,―,―,0
20240204,0021,02,京都,日,2,馬単,06→09,1500,―,―,0
20240204,0021,03,京都,日,2,馬単,06→10,1500,―,―,0
20240204,0022,01,東京,日,2,複勝,05,5000,―,―,0
20240204,0023,01,東京,日,4,単勝,05,1500,―,―,0
20240204,0024,01,京都,日,5,馬連,07―14,1000,―,―,0
20240204,0024,02,京都,日,5,馬連,07―17,500,―,―,0
20240204,0024,03,京都,日,5,ワイド,07―14,1500,―,―,0
20240204,0025,01,東京,日,5,複勝,06,2500,―,―,0
20240204,0026,01,小倉,日,6,単勝,05,1000,―,―,0
20240204,0026,02,小倉,日,6,ワイド,05―07,1000,―,―,0
20240204,0026,03,小倉,日,6,ワイド,05―11,2000,―,―,0
20240204,0026,04,小倉,日,6,馬単,05→07,500,―,―,0
20240204,0026,05,小倉,日,6,馬単,05→11,500,―,―,0
20240204,0027,01,京都,日,6,馬連,02―08,500,―,―,0
20240204,0027,02,京都,日,6,馬連,02―09,2500,―,―,0
20240204,0027,03,京都,日,6,馬連,02―11,500,―,―,0
20240204,0027,04,京都,日,6,馬連,08―09,1000,―,―,0
20240204,0027,05,京都,日,6,馬連,08―11,500,―,―,0
20240204,0027,06,京都,日,6,馬連,09―11,1500,―,―,0
20240204,0028,01,東京,日,6,単勝,14,1500,―,―,0
20240204,0028,02,東京,日,6,ワイド,06―14,300,―,―,0
20240204,0028,03,東京,日,6,ワイド,07―14,1000,―,―,0
20240204,0028,04,東京,日,6,馬単,14→01,300,―,―,0
20240204,0028,05,東京,日,6,馬単,14→06,300,―,―,0
20240204,0028,06,東京,日,6,馬単,14→07,300,―,―,0
20240204,0028,07,東京,日,6,馬単,14→08,300,―,―,0
20240204,0029,01,小倉,日,7,単勝,05,1000,―,―,0
20240204,0029,02,小倉,日,7,馬連,01―05,1000,―,―,0
20240204,0029,03,小倉,日,7,馬単,05→01,1000,―,―,0
20240204,0030,01,京都,日,7,馬単,10→04,500,―,―,0
20240204,0030,02,京都,日,7,馬単,10→07,2000,―,―,0
20240204,0030,03,京都,日,7,馬単,10→08,1000,―,―,0
20240204,0031,01,京都,日,8,馬単,03→01,500,―,―,0
20240204,0031,02,京都,日,8,馬単,03→08,2000,―,―,0
20240204,0032,01,東京,日,8,単勝,11,700,―,―,0
20240204,0032,02,東京,日,8,複勝,11,2300,的中11,150,3450
20240204,0033,01,小倉,日,9,単勝,11,1000,―,―,0
20240204,0033,02,小倉,日,9,馬連,01―11,300,―,―,0
20240204,0033,03,小倉,日,9,馬連,02―11,500,―,―,0
20240204,0033,04,小倉,日,9,馬連,03―11,1200,―,―,0
20240204,0034,01,京都,日,9,馬連,02―03,400,―,―,0
20240204,0034,02,京都,日,9,馬連,03―04,400,―,―,0
20240204,0034,03,京都,日,9,馬連,03―05,400,―,―,0
20240204,0034,04,京都,日,9,馬連,03―11,400,―,―,0
20240204,0034,05,京都,日,9,馬連,03―13,400,―,―,0
20240204,0035,01,東京,日,9,ワイド,01―03,1500,―,―,0
20240204,0035,02,東京,日,9,馬単,03→01,1000,―,―,0
20240204,0035,03,東京,日,9,馬単,03→02,700,―,―,0
20240204,0035,04,東京,日,9,馬単,03→08,700,―,―,0
20240204,0035,05,東京,日,9,馬単,03→09,1000,―,―,0
20240204,0036,01,京都,日,11,3連単,03→12→07,100,―,―,0
20240204,0036,02,京都,日,11,3連単,03→12→08,100,―,―,0
20240204,0036,03,京都,日,11,3連単,03→12→09,100,―,―,0
20240204,0036,04,京都,日,11,3連単,07→12→03,100,―,―,0
20240204,0036,05,京都,日,11,3連単,07→12→08,100,―,―,0
20240204,0036,06,京都,日,11,3連単,07→12→09,100,―,―,0
20240204,0036,07,京都,日,11,3連単,08→12→03,100,―,―,0
20240204,0036,08,京都,日,11,3連単,08→12→07,100,―,―,0
20240204,0036,09,京都,日,11,3連単,08→12→09,100,―,―,0
20240204,0036,10,京都,日,11,3連単,09→12→03,100,―,―,0
20240204,0036,11,京都,日,11,3連単,09→12→07,100,―,―,0
20240204,0036,12,京都,日,11,3連単,09→12→08,100,―,―,0
20240204,0036,13,京都,日,11,3連単,12→03→07,100,―,―,0
20240204,0036,14,京都,日,11,3連単,12→03→08,100,―,―,0
20240204,0036,15,京都,日,11,3連単,12→03→09,100,―,―,0
20240204,0036,16,京都,日,11,3連単,12→07→03,500,―,―,0
20240204,0036,17,京都,日,11,3連単,12→07→08,500,―,―,0
20240204,0036,18,京都,日,11,3連単,12→07→09,500,―,―,0
20240204,0036,19,京都,日,11,3連単,12→08→03,200,―,―,0
20240204,0036,20,京都,日,11,3連単,12→08→07,300,―,―,0
20240204,0036,21,京都,日,11,3連単,12→08→09,500,―,―,0
20240204,0036,22,京都,日,11,3連単,12→09→03,500,―,―,0
20240204,0036,23,京都,日,11,3連単,12→09→07,500,―,―,0
20240204,0036,24,京都,日,11,3連単,12→09→08,500,―,―,0
20240204,0036,25,京都,日,11,馬単,03→12,100,―,―,0
20240204,0036,26,京都,日,11,馬単,07→12,1000,―,―,0
20240204,0036,27,京都,日,11,馬単,08→12,700,―,―,0
20240204,0036,28,京都,日,11,馬単,09→12,500,―,―,0
20240204,0036,29,京都,日,11,馬単,12→03,200,的中12→03,4430,8860
20240204,0036,30,京都,日,11,馬単,12→07,3000,―,―,0
20240204,0036,31,京都,日,11,馬単,12→08,1000,―,―,0
20240204,0036,32,京都,日,11,馬単,12→09,3000,―,―,0
20240204,0036,33,京都,日,11,ワイド,07―12,5000,―,―,0
20240204,0037,01,東京,日,11,ワイド,01―09,1000,―,―,0
20240204,0037,02,東京,日,11,ワイド,06―09,9000,―,―,0
20240204,0038,01,小倉,日,12,複勝,11,8800,―,―,0
,,合計,,,,,,96700,,,16710
