日付,受付番号,通番,場名,曜日,レース,式別,馬／組番,購入金額,的中／返還,払戻単価,払戻／返還金額
20240602,0013,01,東京,日,1,3連複,03―06―11,500,―,―,0
20240602,0013,02,東京,日,1,3連複,03―08―11,1500,―,―,0
20240602,0013,03,東京,日,1,3連複,03―10―11,1000,的中03―10―11,760,7600
20240602,0013,04,東京,日,1,3連複,03―11―12,1500,―,―,0
20240602,0014,01,京都,日,2,馬単,14→07,500,―,―,0
20240602,0014,02,京都,日,2,馬単,14→11,1000,―,―,0
20240602,0014,03,京都,日,2,馬単,14→12,1000,―,―,0
20240602,0014,04,京都,日,2,馬単,14→13,500,―,―,0
20240602,0015,01,東京,日,2,3連複,02―06―10,1000,―,―,0
20240602,0015,02,東京,日,2,3連複,02―07―10,500,―,―,0
20240602,0015,03,東京,日,2,3連複,02―10―14,500,―,―,0
20240602,0015,04,東京,日,2,3連複,02―10―15,500,―,―,0
20240602,0015,05,東京,日,2,3連複,06―07―10,1000,―,―,0
20240602,0015,06,東京,日,2,3連複,06―10―14,1000,―,―,0
20240602,0015,07,東京,日,2,3連複,06―10―15,1000,―,―,0
20240602,0015,08,東京,日,2,3連複,07―10―14,500,―,―,0
20240602,0015,09,東京,日,2,3連複,07―10―15,500,―,―,0
20240602,0015,10,東京,日,2,3連複,10―14―15,500,―,―,0
20240602,0015,11,東京,日,2,馬単,10→02,1000,―,―,0
20240602,0015,12,東京,日,2,馬単,10→07,1000,―,―,0
20240602,0015,13,東京,日,2,馬単,10→14,1000,―,―,0
20240602,0015,14,東京,日,2,馬単,10→15,1000,―,―,0
20240602,0016,01,京都,日,3,3連複,01―08―14,1000,―,―,0
20240602,0016,02,京都,日,3,3連複,01―09―14,1000,―,―,0
20240602,0016,03,京都,日,3,3連複,08―09―14,1000,―,―,0
20240602,0016,04,京都,日,3,馬単,08→01,500,―,―,0
20240602,0016,05,京都,日,3,馬単,08→09,500,―,―,0
20240602,0016,06,京都,日,3,馬単,08→14,500,―,―,0
20240602,0017,01,東京,日,3,3連単,10→14→05,200,―,―,0
20240602,0017,02,東京,日,3,3連単,10→14→12,200,―,―,0
20240602,0017,03,東京,日,3,3連単,10→14→17,200,―,―,0
20240602,0017,04,東京,日,3,3連単,10→17→05,200,―,―,0
20240602,0017,05,東京,日,3,3連単,10→17→12,200,―,―,0
20240602,0017,06,東京,日,3,3連単,10→17→14,1000,―,―,0
20240602,0017,07,東京,日,3,3連単,17→10→05,200,―,―,0
20240602,0017,08,東京,日,3,3連単,17→10→12,200,―,―,0
20240602,0017,09,東京,日,3,3連単,17→10→14,1000,―,―,0
20240602,0017,10,東京,日,3,3連単,17→14→05,200,―,―,0
20240602,0017,11,東京,日,3,3連単,17→14→10,1000,―,―,0
20240602,0017,12,東京,日,3,3連単,17→14→12,200,―,―,0
20240602,0018,01,京都,日,4,3連単,13→03→04,500,―,―,0
20240602,0018,02,京都,日,4,3連単,13→03→05,500,―,―,0
20240602,0018,03,京都,日,4,3連単,13→04→03,500,―,―,0
20240602,0018,04,京都,日,4,3連単,13→04→05,500,―,―,0
20240602,0018,05,京都,日,4,3連単,13→05→03,500,―,―,0
20240602,0018,06,京都,日,4,3連単,13→05→04,500,―,―,0
20240602,0019,01,京都,日,6,3連複,02―05―13,100,―,―,0
20240602,0019,02,京都,日,6,3連複,02―06―13,100,―,―,0
20240602,0019,03,京都,日,6,3連複,02―11―13,100,―,―,0
20240602,0019,04,京都,日,6,3連複,02―13―16,100,―,―,0
20240602,0019,05,京都,日,6,3連複,05―06―13,1000,―,―,0
20240602,0019,06,京都,日,6,3連複,05―11―13,500,―,―,0
20240602,0019,07,京都,日,6,3連複,05―13―16,500,―,―,0
20240602,0019,08,京都,日,6,3連複,06―11―13,700,―,―,0
20240602,0019,09,京都,日,6,3連複,06―13―16,1000,―,―,0
