日付,受付番号,通番,場名,曜日,レース,式別,馬／組番,購入金額,的中／返還,払戻単価,払戻／返還金額
20240407,0012,05,阪神,日,9,馬単,04→08,1500,―,―,0
20240407,0012,06,阪神,日,9,3連単,04→02→01,500,―,―,0
20240407,0012,07,阪神,日,9,3連単,04→02→03,500,―,―,0
20240407,0012,08,阪神,日,9,3連単,04→02→05,500,―,―,0
20240407,0012,09,阪神,日,9,3連単,04→02→06,500,―,―,0
20240407,0012,10,阪神,日,9,3連単,04→02→07,500,―,―,0
20240407,0012,11,阪神,日,9,3連単,04→02→08,500,―,―,0
20240407,0013,01,中山,日,10,3連複,01―05―07,500,―,―,0
20240407,0013,02,中山,日,10,3連複,01―07―09,500,―,―,0
20240407,0013,03,中山,日,10,3連複,01―07―10,500,―,―,0
20240407,0013,04,中山,日,10,3連複,01―07―13,500,―,―,0
20240407,0013,05,中山,日,10,3連複,05―07―09,500,―,―,0
20240407,0013,06,中山,日,10,3連複,05―07―10,500,―,―,0
20240407,0013,07,中山,日,10,3連複,05―07―13,500,―,―,0
20240407,0013,08,中山,日,10,3連複,07―09―10,500,―,―,0
20240407,0013,09,中山,日,10,3連複,07―09―13,500,―,―,0
20240407,0013,10,中山,日,10,3連複,07―10―13,500,―,―,0
20240407,0014,01,阪神,日,11,馬連,02―09,6000,―,―,0
20240407,0014,02,阪神,日,11,馬連,02―12,4000,―,―,0
20240407,0014,03,阪神,日,11,馬連,09―12,4000,的中09―12,620,24800
20240407,0014,04,阪神,日,11,馬連,02―17,100,―,―,0
20240407,0014,05,阪神,日,11,馬連,09―17,100,―,―,0
20240407,0014,06,阪神,日,11,馬連,11―17,100,―,―,0
20240407,0014,07,阪神,日,11,馬連,12―17,100,―,―,0
20240407,0014,08,阪神,日,11,馬連,02―03,300,―,―,0
20240407,0014,09,阪神,日,11,馬連,03―09,400,―,―,0
20240407,0014,10,阪神,日,11,馬連,03―11,300,―,―,0
20240407,0014,11,阪神,日,11,馬連,03―12,300,―,―,0
20240407,0014,12,阪神,日,11,ワイド,02―09,10000,―,―,0
20240407,0014,13,阪神,日,11,3連複,02―03―09,1000,―,―,0
20240407,0014,14,阪神,日,11,3連複,02―09―11,1000,―,―,0
20240407,0014,15,阪神,日,11,3連複,02―09―12,1000,―,―,0
20240407,0014,16,阪神,日,11,3連複,02―09―17,1000,―,―,0
20240407,0015,01,阪神,日,11,単勝,02,5000,―,―,0
20240407,0016,01,中山,日,12,3連複,04―05―06,1000,―,―,0
20240407,0016,02,中山,日,12,3連複,04―05―07,1000,―,―,0
20240407,0016,03,中山,日,12,3連複,04―05―08,1000,―,―,0
20240407,0016,04,中山,日,12,3連複,04―05―12,1000,―,―,0
20240407,0016,05,中山,日,12,3連複,04―06―07,1000,―,―,0
20240407,0016,06,中山,日,12,3連複,04―06―08,1000,―,―,0
20240407,0016,07,中山,日,12,3連複,04―06―12,1000,―,―,0
20240407,0016,08,中山,日,12,3連複,04―07―08,1000,―,―,0
20240407,0016,09,中山,日,12,3連複,04―07―12,1000,―,―,0
20240407,0016,10,中山,日,12,3連複,04―08―12,1000,―,―,0
20240407,0017,01,阪神,日,12,3連複,02―04―10,500,―,―,0
20240407,0017,02,阪神,日,12,3連複,02―05―10,100,―,―,0
20240407,0017,03,阪神,日,12,3連複,02―08―10,500,―,―,0
20240407,0017,04,阪神,日,12,3連複,02―10―12,500,―,―,0
20240407,0017,05,阪神,日,12,3連複,04―05―10,100,―,―,0
20240407,0017,06,阪神,日,12,3連複,04―08―10,500,―,―,0
20240407,0017,07,阪神,日,12,3連複,04―10―12,500,―,―,0
20240407,0017,08,阪神,日,12,3連複,05―08―10,100,―,―,0
20240407,0017,09,阪神,日,12,3連複,05―10―12,100,―,―,0
20240407,0017,10,阪神,日,12,3連複,08―10―12,500,―,―,0
20240407,0017,11,阪神,日,12,ワイド,10―11,6400,―,―,0
,,合計,,,,,,107800,,,76390
