日付,受付番号,通番,場名,曜日,レース,式別,馬／組番,購入金額,的中／返還,払戻単価,払戻／返還金額
20240108,0021,01,京都,月,1,単勝,02,1000,―,―,0
20240108,0021,02,京都,月,1,3連単,01→02→10,100,―,―,0
20240108,0021,03,京都,月,1,3連単,01→02→13,100,―,―,0
20240108,0021,04,京都,月,1,3連単,01→02→15,100,―,―,0
20240108,0021,05,京都,月,1,3連単,01→02→16,100,―,―,0
20240108,0021,06,京都,月,1,3連単,01→10→02,100,―,―,0
20240108,0021,07,京都,月,1,3連単,01→13→02,100,―,―,0
20240108,0021,08,京都,月,1,3連単,01→15→02,100,―,―,0
20240108,0021,09,京都,月,1,3連単,01→16→02,100,―,―,0
20240108,0021,10,京都,月,1,3連単,02→01→10,100,―,―,0
20240108,0021,11,京都,月,1,3連単,02→01→13,100,―,―,0
20240108,0021,12,京都,月,1,3連単,02→01→15,100,―,―,0
20240108,0021,13,京都,月,1,3連単,02→01→16,100,―,―,0
20240108,0021,14,京都,月,1,3連単,02→10→01,100,―,―,0
20240108,0021,15,京都,月,1,3連単,02→10→13,100,―,―,0
20240108,0021,16,京都,月,1,3連単,02→10→15,100,―,―,0
20240108,0021,17,京都,月,1,3連単,02→10→16,100,―,―,0
20240108,0021,18,京都,月,1,3連単,02→13→01,100,―,―,0
20240108,0021,19,京都,月,1,3連単,02→13→10,100,―,―,0
20240108,0021,20,京都,月,1,3連単,02→13→15,100,―,―,0
20240108,0021,21,京都,月,1,3連単,02→13→16,100,―,―,0
20240108,0021,22,京都,月,1,3連単,02→15→01,100,―,―,0
20240108,0021,23,京都,月,1,3連単,02→15→10,100,―,―,0
20240108,0021,24,京都,月,1,3連単,02→15→13,100,―,―,0
20240108,0021,25,京都,月,1,3連単,02→15→16,100,―,―,0
20240108,0021,26,京都,月,1,3連単,02→16→01,100,―,―,0
20240108,0021,27,京都,月,1,3連単,02→16→10,100,―,―,0
20240108,0021,28,京都,月,1,3連単,02→16→13,100,―,―,0
20240108,0021,29,京都,月,1,3連単,02→16→15,100,―,―,0
20240108,0021,30,京都,月,1,3連単,10→01→02,100,―,―,0
20240108,0021,31,京都,月,1,3連単,10→02→01,100,―,―,0
20240108,0021,32,京都,月,1,3連単,10→02→13,100,―,―,0
20240108,0021,33,京都,月,1,3連単,10→02→15,100,―,―,0
20240108,0021,34,京都,月,1,3連単,10→02→16,100,―,―,0
20240108,0021,35,京都,月,1,3連単,10→13→02,100,―,―,0
20240108,0021,36,京都,月,1,3連単,10→15→02,100,―,―,0
20240108,0021,37,京都,月,1,3連単,10→16→02,100,―,―,0
20240108,0021,38,京都,月,1,3連単,13→01→02,100,―,―,0
20240108,0021,39,京都,月,1,3連単,13→02→01,100,―,―,0
20240108,0021,40,京都,月,1,3連単,13→02→10,100,―,―,0
20240108,0021,41,京都,月,1,3連単,13→02→15,100,―,―,0
20240108,0021,42,京都,月,1,3連単,13→02→16,100,―,―,0
20240108,0021,43,京都,月,1,3連単,13→10→02,100,―,―,0
20240108,0021,44,京都,月,1,3連単,13→15→02,100,―,―,0
20240108,0021,45,京都,月,1,3連単,13→16→02,100,―,―,0
20240108,0021,46,京都,月,1,3連単,15→01→02,100,―,―,0
20240108,0021,47,京都,月,1,3連単,15→02→01,100,―,―,0
20240108,0021,48,京都,月,1,3連単,15→02→10,100,―,―,0
20240108,0021,49,京都,月,1,3連単,15→02→13,100,―,―,0
20240108,0021,50,京都,月,1,3連単,15→02→16,100,―,―,0
20240108,0021,51,京都,月,1,3連単,15→10→02,100,―,―,0
20240108,0021,52,京都,月,1,3連単,15→13→02,100,―,―,0
20240108,0021,53,京都,月,1,3連単,15→16→02,100,―,―,0
20240108,0021,54,京都,月,1,3連単,16→01→02,100,―,―,0
20240108,0021,55,京都,月,1,3連単,16→02→01,100,―,―,0
20240108,0021,56,京都,月,1,3連単,16→02→10,100,―,―,0
20240108,0021,57,京都,月,1,3連単,16→02→13,100,―,―,0
20240108,0021,58,京都,月,1,3連単,16→02→15,100,―,―,0
20240108,0021,59,京都,月,1,3連単,16→10→02,100,―,―,0
20240108,0021,60,京都,月,1,3連単,16→13→02,100,―,―,0
20240108,0021,61,京都,月,1,3連単,16→15→02,100,―,―,0
20240108,0022,01,京都,月,2,馬連,03―05,500,的中03―05,1380,6900
20240108,0022,02,京都,月,2,ワイド,03―05,2500,的中03―05,530,13250
20240108,0023,01,京都,月,4,馬連,03―04,2000,―,―,0
20240108,0023,02,京都,月,4,馬連,03―07,1000,―,―,0
