日付,受付番号,通番,場名,曜日,レース,式別,馬／組番,購入金額,的中／返還,払戻単価,払戻／返還金額
20240316,0001,01,中山,土,1,馬単,16→01,1000,―,―,0
20240316,0001,02,中山,土,1,馬単,16→07,3000,―,―,0
20240316,0001,03,中山,土,1,馬単,16→11,1000,―,―,0
20240316,0001,04,中山,土,1,3連複,01―07―16,1000,―,―,0
20240316,0001,05,中山,土,1,3連複,02―07―16,1000,―,―,0
20240316,0001,06,中山,土,1,3連複,04―07―16,1000,―,―,0
20240316,0001,07,中山,土,1,3連複,05―07―16,1000,―,―,0
20240316,0001,08,中山,土,1,3連複,07―11―16,1000,―,―,0
20240316,0002,01,中山,土,2,単勝,07,500,―,―,0
20240316,0002,02,中山,土,2,単勝,09,1000,―,―,0
20240316,0002,03,中山,土,2,馬連,03―09,1000,―,―,0
20240316,0002,04,中山,土,2,複勝,09,2500,―,―,0
20240316,0003,01,阪神,土,3,3連複,03―05―08,300,―,―,0
20240316,0003,02,阪神,土,3,3連複,03―07―08,300,―,―,0
20240316,0003,03,阪神,土,3,3連複,03―08―12,300,―,―,0
20240316,0003,04,阪神,土,3,3連複,03―08―14,300,―,―,0
20240316,0003,05,阪神,土,3,3連複,05―07―08,300,―,―,0
20240316,0003,06,阪神,土,3,3連複,05―08―12,300,―,―,0
20240316,0003,07,阪神,土,3,3連複,05―08―14,300,的中05―08―14,3800,11400
20240316,0003,08,阪神,土,3,3連複,07―08―12,300,―,―,0
20240316,0003,09,阪神,土,3,3連複,07―08―14,300,―,―,0
20240316,0003,10,阪神,土,3,3連複,08―12―14,300,―,―,0
20240316,0004,01,中山,土,3,馬単,14→06,500,―,―,0
20240316,0004,02,中山,土,3,単勝,14,1500,―,―,0
20240316,0005,01,中京,土,4,3連複,04―05―07,300,―,―,0
20240316,0005,02,中京,土,4,3連複,04―06―07,300,―,―,0
20240316,0005,03,中京,土,4,3連複,04―07―08,300,―,―,0
20240316,0005,04,中京,土,4,3連複,04―07―09,300,―,―,0
20240316,0005,05,中京,土,4,3連複,05―06―07,300,―,―,0
20240316,0005,06,中京,土,4,3連複,05―07―08,300,―,―,0
20240316,0005,07,中京,土,4,3連複,05―07―09,300,―,―,0
20240316,0005,08,中京,土,4,3連複,06―07―08,300,―,―,0
20240316,0005,09,中京,土,4,3連複,06―07―09,300,―,―,0
20240316,0005,10,中京,土,4,3連複,07―08―09,300,―,―,0
20240316,0006,01,阪神,土,4,単勝,08,1000,―,―,0
20240316,0006,02,阪神,土,4,単勝,11,3000,―,―,0
20240316,0006,03,阪神,土,4,馬連,01―11,3000,―,―,0
20240316,0006,04,阪神,土,4,馬単,11→01,3000,―,―,0
20240316,0006,05,阪神,土,4,馬単,11→08,200,―,―,0
20240316,0007,01,中京,土,5,単勝,02,2200,―,―,0
20240316,0008,01,中山,土,5,馬連,04―05,1500,的中04―05,490,7350
20240316,0009,01,中山,土,6,3連単,03→07→01,500,―,―,0
20240316,0009,02,中山,土,6,3連単,03→07→04,500,―,―,0
20240316,0009,03,中山,土,6,3連単,03→07→05,500,―,―,0
