日付,受付番号,通番,場名,曜日,レース,式別,馬／組番,購入金額,的中／返還,払戻単価,払戻／返還金額
20240512,0010,01,京都,日,1,ワイド,01―10,2000,―,―,0
20240512,0010,02,京都,日,1,ワイド,01―12,2000,―,―,0
20240512,0010,03,京都,日,1,3連複,01―07―10,500,―,―,0
20240512,0010,04,京都,日,1,3連複,01―07―12,500,―,―,0
20240512,0010,05,京都,日,1,3連複,01―10―12,500,―,―,0
20240512,0010,06,京都,日,1,3連複,07―10―12,500,―,―,0
20240512,0011,01,東京,日,1,3連複,01―04―07,100,―,―,0
20240512,0011,02,東京,日,1,3連複,01―04―09,100,―,―,0
20240512,0011,03,東京,日,1,3連複,01―04―11,100,―,―,0
20240512,0011,04,東京,日,1,3連複,01―04―15,100,―,―,0
20240512,0011,05,東京,日,1,3連複,04―07―09,100,―,―,0
20240512,0011,06,東京,日,1,3連複,04―07―11,100,―,―,0
20240512,0011,07,東京,日,1,3連複,04―07―15,100,―,―,0
20240512,0011,08,東京,日,1,3連複,04―09―11,100,―,―,0
20240512,0011,09,東京,日,1,3連複,04―09―15,100,―,―,0
20240512,0011,10,東京,日,1,3連複,04―11―15,100,―,―,0
20240512,0011,11,東京,日,1,3連複,01―04―07,100,―,―,0
20240512,0011,12,東京,日,1,3連複,01―04―09,100,―,―,0
20240512,0011,13,東京,日,1,3連複,01―04―11,100,―,―,0
20240512,0011,14,東京,日,1,3連複,01―04―15,100,―,―,0
20240512,0011,15,東京,日,1,3連複,01―07―09,100,―,―,0
20240512,0011,16,東京,日,1,3連複,01―07―11,100,―,―,0
20240512,0011,17,東京,日,1,3連複,01―07―15,100,―,―,0
20240512,0011,18,東京,日,1,3連複,01―09―11,100,―,―,0
20240512,0011,19,東京,日,1,3連複,01―09―15,100,―,―,0
20240512,0011,20,東京,日,1,3連複,01―11―15,100,―,―,0
20240512,0012,01,新潟,日,2,3連複,01―02―08,1000,―,―,0
20240512,0012,02,新潟,日,2,3連複,01―04―08,1000,―,―,0
20240512,0012,03,新潟,日,2,3連複,01―06―08,1000,―,―,0
20240512,0012,04,新潟,日,2,3連複,01―08―14,1000,―,―,0
20240512,0012,05,新潟,日,2,3連複,02―04―08,500,―,―,0
20240512,0012,06,新潟,日,2,3連複,02―06―08,500,―,―,0
20240512,0012,07,新潟,日,2,3連複,02―08―14,500,―,―,0
20240512,0012,08,新潟,日,2,3連複,04―06―08,500,―,―,0
20240512,0012,09,新潟,日,2,3連複,04―08―14,500,―,―,0
20240512,0012,10,新潟,日,2,3連複,06―08―14,500,―,―,0
20240512,0013,01,東京,日,2,3連複,04―05―07,500,―,―,0
20240512,0013,02,東京,日,2,3連複,04―07―14,1000,―,―,0
20240512,0013,03,東京,日,2,3連複,04―07―15,500,―,―,0
20240512,0013,04,東京,日,2,3連複,04―07―16,1000,―,―,0
20240512,0013,05,東京,日,2,馬単,07→04,1500,―,―,0
20240512,0013,06,東京,日,2,馬単,07→14,500,―,―,0
20240512,0013,07,東京,日,2,馬単,07→16,500,―,―,0
20240512,0014,01,新潟,日,3,ワイド,02―10,1500,―,―,0
20240512,0014,02,新潟,日,3,ワイド,08―10,1500,―,―,0
20240512,0014,03,新潟,日,3,3連複,01―02―08,1500,―,―,0
20240512,0014,04,新潟,日,3,3連複,02―08―10,1500,―,―,0
20240512,0015,01,新潟,日,3,3連単,08→02→01,500,―,―,0
20240512,0015,02,新潟,日,3,3連単,08→02→10,500,―,―,0
20240512,0016,01,京都,日,3,3連複,05―06―09,500,―,―,0
20240512,0016,02,京都,日,3,3連複,05―09―10,500,―,―,0
20240512,0016,03,京都,日,3,3連複,05―09―13,1000,―,―,0
20240512,0016,04,京都,日,3,3連複,05―09―17,500,―,―,0
20240512,0016,05,京都,日,3,3連複,06―09―10,500,―,―,0
20240512,0016,06,京都,日,3,3連複,06―09―13,500,―,―,0
20240512,0016,07,京都,日,3,3連複,06―09―17,500,―,―,0
20240512,0016,08,京都,日,3,3連複,09―10―13,1000,―,―,0
20240512,0016,09,京都,日,3,3連複,09―10―17,500,―,―,0
20240512,0016,10,京都,日,3,3連複,09―13―17,500,―,―,0
20240512,0016,11,京都,日,3,3連単,09→13→05,500,―,―,0
20240512,0016,12,京都,日,3,3連単,09→13→06,500,―,―,0
20240512,0016,13,京都,日,3,3連単,09→13→10,500,―,―,0
20240512,0016,14,京都,日,3,3連単,09→13→17,500,―,―,0
20240512,0017,01,東京,日,3,3連複,02―03―05,500,―,―,0
20240512,0017,02,東京,日,3,3連複,02―03―06,500,的中02―03―06,450,2250
20240512,0017,03,東京,日,3,3連複,02―03―14,100,―,―,0
20240512,0017,04,東京,日,3,3連複,02―03―15,1000,―,―,0
20240512,0017,05,東京,日,3,3連複,03―05―06,1000,―,―,0
20240512,0017,06,東京,日,3,3連複,03―05―14,100,―,―,0
20240512,0017,07,東京,日,3,3連複,03―05―15,300,―,―,0
20240512,0017,08,東京,日,3,3連複,03―06―14,100,―,―,0
20240512,0017,09,東京,日,3,3連複,03―06―15,300,―,―,0
20240512,0017,10,東京,日,3,3連複,03―14―15,100,―,―,0
20240512,0018,01,東京,日,3,3連単,03→05→15,200,―,―,0
20240512,0018,02,東京,日,3,3連単,03→05→16,200,―,―,0
20240512,0018,03,東京,日,3,3連単,03→06→15,200,―,―,0
20240512,0018,04,東京,日,3,3連単,03→06→16,200,―,―,0
20240512,0019,01,京都,日,4,3連複,02―04―06,2000,―,―,0
20240512,0019,02,京都,日,4,3連複,02―04―09,2000,―,―,0
20240512,0019,03,京都,日,4,3連複,02―04―12,1000,―,―,0
20240512,0019,04,京都,日,4,3連複,02―04―13,800,―,―,0
20240512,0019,05,京都,日,4,3連複,02―06―09,200,―,―,0
20240512,0019,06,京都,日,4,3連複,02―06―12,200,―,―,0
20240512,0019,07,京都,日,4,3連複,02―06―13,200,―,―,0
20240512,0019,08,京都,日,4,3連複,02―09―12,200,―,―,0
20240512,0019,09,京都,日,4,3連複,02―09―13,200,―,―,0
20240512,0019,10,京都,日,4,3連複,02―12―13,200,―,―,0
20240512,0019,11,京都,日,4,馬単,02→04,2000,―,―,0
20240512,0020,01,東京,日,4,3連単,01→11→02,200,―,―,0
20240512,0020,02,東京,日,4,3連単,01→11→03,200,―,―,0
20240512,0020,03,東京,日,4,3連単,01→11→04,200,―,―,0
20240512,0020,04,東京,日,4,3連単,01→11→05,200,―,―,0
20240512,0020,05,東京,日,4,3連単,01→11→06,1000,―,―,0
20240512,0020,06,東京,日,4,3連単,01→11→07,200,―,―,0
20240512,0020,07,東京,日,4,3連単,01→11→08,200,―,―,0
20240512,0020,08,東京,日,4,3連単,01→11→09,200,―,―,0
20240512,0020,09,東京,日,4,3連単,01→11→10,200,返還10,―,200
20240512,0020,10,東京,日,4,3連単,01→11→12,1000,―,―,0
20240512,0020,11,東京,日,4,3連単,01→11→13,1000,―,―,0
20240512,0020,12,東京,日,4,3連単,01→11→14,1000,―,―,0
20240512,0020,13,東京,日,4,3連単,01→11→15,200,―,―,0
20240512,0020,14,東京,日,4,3連単,01→11→16,200,―,―,0
20240512,0020,15,東京,日,4,3連単,01→11→17,200,―,―,0
20240512,0021,01,東京,日,6,馬連,04―09,1000,―,―,0
20240512,0021,02,東京,日,6,馬連,04―11,500,―,―,0
20240512,0021,03,東京,日,6,ワイド,04―11,1000,―,―,0
20240512,0022,01,新潟,日,7,3連複,03―08―10,300,―,―,0
20240512,0022,02,新潟,日,7,3連複,03―08―11,300,―,―,0
20240512,0022,03,新潟,日,7,3連複,03―08―13,300,―,―,0
20240512,0022,04,新潟,日,7,3連複,03―08―15,300,―,―,0
20240512,0022,05,新潟,日,7,3連複,08―10―11,300,―,―,0
20240512,0022,06,新潟,日,7,3連複,08―10―13,300,―,―,0
20240512,0022,07,新潟,日,7,3連複,08―10―15,1000,―,―,0
20240512,0022,08,新潟,日,7,3連複,08―11―13,300,―,―,0
20240512,0022,09,新潟,日,7,3連複,08―11―15,1000,―,―,0
20240512,0022,10,新潟,日,7,3連複,08―13―15,300,―,―,0
20240512,0023,01,東京,日,10,3連複,02―04―05,100,―,―,0
20240512,0023,02,東京,日,10,3連複,02―04―07,100,―,―,0
20240512,0023,03,東京,日,10,3連複,02―04―09,300,―,―,0
20240512,0023,04,東京,日,10,3連複,02―04―11,100,―,―,0
20240512,0023,05,東京,日,10,3連複,02―05―07,100,―,―,0
20240512,0023,06,東京,日,10,3連複,02―05―09,300,―,―,0
20240512,0023,07,東京,日,10,3連複,02―05―11,100,―,―,0
20240512,0023,08,東京,日,10,3連複,02―07―09,100,―,―,0
20240512,0023,09,東京,日,10,3連複,02―07―11,100,―,―,0
20240512,0023,10,東京,日,10,3連複,02―09―11,300,―,―,0
20240512,0023,11,東京,日,10,3連複,04―05―07,100,―,―,0
20240512,0023,12,東京,日,10,3連複,04―05―09,200,―,―,0
20240512,0023,13,東京,日,10,3連複,04―05―11,100,―,―,0
20240512,0023,14,東京,日,10,3連複,04―07―09,200,―,―,0
20240512,0023,15,東京,日,10,3連複,04―07―11,100,―,―,0
20240512,0023,16,東京,日,10,3連複,04―09―11,200,―,―,0
20240512,0023,17,東京,日,10,3連複,05―07―09,200,―,―,0
20240512,0023,18,東京,日,10,3連複,05―07―11,100,―,―,0
20240512,0023,19,東京,日,10,3連複,05―09―11,200,―,―,0
20240512,0023,20,東京,日,10,3連複,07―09―11,200,―,―,0
20240512,0023,21,東京,日,10,ワイド,04―09,1000,―,―,0
20240512,0023,22,東京,日,10,ワイド,05―09,1000,―,―,0
20240512,0023,23,東京,日,10,ワイド,07―09,1000,―,―,0
20240512,0024,01,東京,日,11,馬連,01―06,1000,―,―,0
20240512,0024,02,東京,日,11,馬連,04―06,1000,―,―,0
20240512,0024,03,東京,日,11,馬連,05―06,4000,―,―,0
20240512,0024,04,東京,日,11,馬連,06―13,1000,―,―,0
20240512,0024,05,東京,日,11,馬単,05→06,1000,―,―,0
20240512,0024,06,東京,日,11,馬単,05→10,500,―,―,0
20240512,0024,07,東京,日,11,3連複,01―06―10,1000,―,―,0
20240512,0024,08,東京,日,11,3連複,02―06―10,3000,―,―,0
20240512,0024,09,東京,日,11,3連複,04―06―10,1000,―,―,0
20240512,0024,10,東京,日,11,3連複,05―06―10,5000,―,―,0
20240512,0024,11,東京,日,11,3連複,06―10―13,2000,―,―,0
20240512,0024,12,東京,日,11,馬連,05―10,1500,―,―,0
20240512,0024,13,東京,日,11,3連単,05→06→10,1000,―,―,0
20240512,0024,14,東京,日,11,3連単,05→10→06,1000,―,―,0
20240512,0024,15,東京,日,11,3連単,06→05→10,1000,―,―,0
20240512,0024,16,東京,日,11,3連単,06→10→05,1000,―,―,0
20240512,0024,17,東京,日,11,3連単,10→05→06,500,―,―,0
20240512,0024,18,東京,日,11,3連単,10→06→05,500,―,―,0
20240512,0025,01,新潟,日,12,馬単,04→10,3000,―,―,0
20240512,0025,02,新潟,日,12,馬単,04→12,3400,―,―,0
,,合計,,,,,,102000,,,2450
