日付,受付番号,通番,場名,曜日,レース,式別,馬／組番,購入金額,的中／返還,払戻単価,払戻／返還金額
20241005,0001,01,東京,土,1,単勝,05,2000,―,―,0
20241005,0001,02,東京,土,1,複勝,05,15000,―,―,0
20241005,0001,03,東京,土,1,3連複,03―05―06,1000,―,―,0
20241005,0001,04,東京,土,1,3連複,05―06―08,1000,―,―,0
20241005,0001,05,東京,土,1,3連複,05―06―09,1000,―,―,0
20241005,0002,01,東京,土,2,単勝,11,1500,的中11,410,6150
20241005,0002,02,東京,土,2,複勝,11,7500,的中11,130,9750
20241005,0002,03,東京,土,2,ワイド,11―13,1000,―,―,0
20241005,0003,01,京都,土,6,3連複,03―09―13,1500,―,―,0
20241005,0003,02,京都,土,6,3連複,09―11―13,2500,―,―,0
20241005,0004,01,東京,土,6,ワイド,02―04,1500,―,―,0
20241005,0004,02,東京,土,6,ワイド,02―08,1500,―,―,0
20241005,0004,03,東京,土,6,ワイド,04―06,1500,―,―,0
20241005,0004,04,東京,土,6,ワイド,06―08,1500,―,―,0
20241005,0004,05,東京,土,6,3連複,02―04―08,500,―,―,0
20241005,0004,06,東京,土,6,3連複,04―06―08,500,―,―,0
20241005,0005,01,新潟,土,7,3連複,01―05―12,500,―,―,0
20241005,0005,02,新潟,土,7,3連複,01―07―12,500,―,―,0
20241005,0005,03,新潟,土,7,3連複,01―09―12,500,―,―,0
20241005,0005,04,新潟,土,7,3連複,01―11―12,500,―,―,0
20241005,0005,05,新潟,土,7,3連複,05―07―12,500,―,―,0
20241005,0005,06,新潟,土,7,3連複,05―09―12,500,―,―,0
20241005,0005,07,新潟,土,7,3連複,05―11―12,500,―,―,0
20241005,0005,08,新潟,土,7,3連複,07―09―12,500,―,―,0
20241005,0005,09,新潟,土,7,3連複,07―11―12,500,―,―,0
20241005,0005,10,新潟,土,7,3連複,09―11―12,500,―,―,0
20241005,0006,01,京都,土,7,ワイド,02―05,4000,的中02―05,400,16000
20241005,0007,01,京都,土,7,単勝,05,1000,―,―,0
20241005,0008,01,東京,土,7,ワイド,05―15,1000,―,―,0
20241005,0008,02,東京,土,7,ワイド,05―16,1000,―,―,0
20241005,0008,03,東京,土,7,ワイド,13―15,1000,―,―,0
20241005,0008,04,東京,土,7,ワイド,13―16,1000,―,―,0
20241005,0009,01,京都,土,8,3連単,02→03→06,500,―,―,0
20241005,0009,02,京都,土,8,3連単,02→03→07,2000,―,―,0
20241005,0009,03,京都,土,8,3連単,02→03→08,1000,―,―,0
20241005,0009,04,京都,土,8,3連単,02→06→03,1000,―,―,0
20241005,0009,05,京都,土,8,3連単,02→06→07,500,―,―,0
20241005,0009,06,京都,土,8,3連単,02→06→08,500,―,―,0
20241005,0009,07,京都,土,8,3連単,02→07→03,3000,的中02→07→03,650,19500
20241005,0009,08,京都,土,8,3連単,02→07→06,2500,―,―,0
20241005,0009,09,京都,土,8,3連単,02→07→08,2500,―,―,0
20241005,0009,10,京都,土,8,3連単,02→08→03,500,―,―,0
20241005,0009,11,京都,土,8,3連単,02→08→06,500,―,―,0
20241005,0009,12,京都,土,8,3連単,02→08→07,500,―,―,0
20241005,0010,01,東京,土,9,単勝,06,1400,的中06,320,4480
20241005,0010,02,東京,土,9,ワイド,05―06,20000,的中05―06,130,26000
20241005,0011,01,東京,土,11,単勝,01,10000,的中01,350,35000
20241005,0011,02,東京,土,11,3連複,01―03―04,2500,―,―,0
20241005,0011,03,東京,土,11,3連複,01―03―05,2500,―,―,0
,,合計,,,,,,106400,,,116880
