日付,受付番号,通番,場名,曜日,レース,式別,馬／組番,購入金額,的中／返還,払戻単価,払戻／返還金額
20240211,0005,01,東京,日,1,ワイド,06―09,3500,―,―,0
20240211,0005,02,東京,日,1,ワイド,06―11,3500,―,―,0
20240211,0005,03,東京,日,1,3連複,06―07―09,1000,―,―,0
20240211,0005,04,東京,日,1,3連複,06―07―11,1000,―,―,0
20240211,0005,05,東京,日,1,3連複,06―09―11,300,―,―,0
20240211,0005,06,東京,日,1,3連複,07―09―11,300,的中07―09―11,3920,11760
20240211,0005,07,東京,日,1,馬連,06―07,2000,―,―,0
20240211,0006,01,東京,日,5,ワイド,06―13,3500,―,―,0
20240211,0006,02,東京,日,5,馬単,06→02,500,―,―,0
20240211,0006,03,東京,日,5,馬単,06→13,500,―,―,0
20240211,0006,04,東京,日,5,3連複,02―06―11,1000,―,―,0
20240211,0006,05,東京,日,5,3連複,02―06―13,500,―,―,0
20240211,0006,06,東京,日,5,3連複,06―11―13,2000,―,―,0
20240211,0007,01,東京,日,6,ワイド,01―06,12000,的中01―06,120,14400
20240211,0008,01,東京,日,8,ワイド,03―05,7000,的中03―05,160,11200
20240211,0008,02,東京,日,8,馬単,05→03,2500,―,―,0
20240211,0008,03,東京,日,8,3連単,05→03→02,500,―,―,0
20240211,0009,01,東京,日,9,ワイド,01―04,5000,―,―,0
20240211,0009,02,東京,日,9,馬単,01→04,1500,―,―,0
20240211,0009,03,東京,日,9,馬単,01→12,1500,―,―,0
20240211,0010,01,京都,日,11,単勝,03,2500,的中03,400,10000
20240211,0010,02,京都,日,11,馬連,03―05,3000,的中03―05,460,13800
20240211,0010,03,京都,日,11,馬連,03―09,1000,―,―,0
20240211,0010,04,京都,日,11,馬連,03―11,1000,―,―,0
20240211,0011,01,東京,日,11,馬連,04―05,1000,―,―,0
20240211,0011,02,東京,日,11,馬連,04―08,1000,―,―,0
20240211,0011,03,東京,日,11,馬連,04―09,3000,―,―,0
20240211,0011,04,東京,日,11,単勝,04,2000,―,―,0
20240211,0011,05,東京,日,11,馬単,04→05,500,―,―,0
20240211,0011,06,東京,日,11,馬単,04→08,800,―,―,0
20240211,0011,07,東京,日,11,馬単,04→09,2000,―,―,0
20240211,0012,01,東京,日,12,馬連,02―08,2000,―,―,0
20240211,0012,02,東京,日,12,ワイド,02―07,2000,―,―,0
20240211,0012,03,東京,日,12,ワイド,02―08,5000,―,―,0
20240211,0012,04,東京,日,12,馬単,02→08,1000,―,―,0
,,合計,,,,,,77400,,,61160
