日付,受付番号,通番,場名,曜日,レース,式別,馬／組番,購入金額,的中／返還,払戻単価,払戻／返還金額
20240303,0006,01,阪神,日,4,3連複,01―04―13,1000,―,―,0
20240303,0006,02,阪神,日,4,3連複,04―05―13,1000,―,―,0
20240303,0006,03,阪神,日,4,3連複,04―13―15,500,―,―,0
20240303,0006,04,阪神,日,4,馬単,04→01,1000,―,―,0
20240303,0006,05,阪神,日,4,馬単,04→05,3000,―,―,0
20240303,0006,06,阪神,日,4,馬単,04→06,700,―,―,0
20240303,0006,07,阪神,日,4,馬単,04→13,2000,―,―,0
20240303,0006,08,阪神,日,4,馬単,04→15,1500,―,―,0
20240303,0006,09,阪神,日,4,3連単,04→13→01,300,―,―,0
20240303,0006,10,阪神,日,4,3連単,04→13→05,300,―,―,0
20240303,0006,11,阪神,日,4,3連単,04→13→06,300,―,―,0
20240303,0006,12,阪神,日,4,3連単,04→13→15,300,―,―,0
20240303,0007,01,阪神,日,5,3連単,02→09→01,200,―,―,0
20240303,0007,02,阪神,日,5,3連単,02→09→03,200,―,―,0
20240303,0007,03,阪神,日,5,3連単,02→09→04,200,―,―,0
20240303,0007,04,阪神,日,5,3連単,02→09→05,200,―,―,0
20240303,0007,05,阪神,日,5,3連単,02→09→06,200,―,―,0
20240303,0007,06,阪神,日,5,3連単,02→09→07,200,―,―,0
20240303,0007,07,阪神,日,5,3連単,02→09→08,200,―,―,0
20240303,0007,08,阪神,日,5,3連単,02→09→10,200,―,―,0
20240303,0007,09,阪神,日,5,3連単,02→09→11,200,―,―,0
20240303,0007,10,阪神,日,5,馬単,02→03,2000,―,―,0
20240303,0007,11,阪神,日,5,馬単,02→08,500,―,―,0
20240303,0007,12,阪神,日,5,馬単,02→09,3000,―,―,0
20240303,0007,13,阪神,日,5,馬単,02→10,1000,―,―,0
20240303,0007,14,阪神,日,5,馬単,02→11,1000,―,―,0
20240303,0007,15,阪神,日,5,ワイド,02―09,3000,―,―,0
20240303,0008,01,阪神,日,10,3連複,02―07―09,500,―,―,0
20240303,0008,02,阪神,日,10,3連複,02―07―11,500,―,―,0
20240303,0008,03,阪神,日,10,3連複,02―07―14,100,―,―,0
20240303,0008,04,阪神,日,10,3連複,02―09―11,100,―,―,0
20240303,0008,05,阪神,日,10,3連複,02―09―14,100,―,―,0
20240303,0008,06,阪神,日,10,3連複,02―11―14,100,―,―,0
20240303,0008,07,阪神,日,10,3連複,07―09―11,500,―,―,0
20240303,0008,08,阪神,日,10,3連複,07―09―14,100,―,―,0
20240303,0008,09,阪神,日,10,3連複,07―11―14,100,―,―,0
20240303,0008,10,阪神,日,10,3連複,09―11―14,100,―,―,0
20240303,0008,11,阪神,日,10,3連単,07→02→09,100,―,―,0
20240303,0008,12,阪神,日,10,3連単,07→02→11,100,―,―,0
20240303,0008,13,阪神,日,10,3連単,07→02→14,100,―,―,0
20240303,0008,14,阪神,日,10,3連単,07→09→02,500,―,―,0
20240303,0008,15,阪神,日,10,3連単,07→09→11,500,―,―,0
20240303,0008,16,阪神,日,10,3連単,07→09→14,500,―,―,0
20240303,0008,17,阪神,日,10,3連単,07→11→02,100,―,―,0
20240303,0008,18,阪神,日,10,3連単,07→11→09,100,―,―,0
20240303,0008,19,阪神,日,10,3連単,07→11→14,100,―,―,0
20240303,0008,20,阪神,日,10,3連単,07→14→02,100,―,―,0
20240303,0008,21,阪神,日,10,3連単,07→14→09,100,―,―,0
20240303,0008,22,阪神,日,10,3連単,07→14→11,100,―,―,0
20240303,0008,23,阪神,日,10,馬単,07→02,500,―,―,0
20240303,0008,24,阪神,日,10,馬単,07→09,3000,―,―,0
20240303,0008,25,阪神,日,10,馬単,07→11,500,―,―,0
20240303,0008,26,阪神,日,10,馬単,07→14,100,―,―,0
20240303,0008,27,阪神,日,10,馬単,09→07,1000,―,―,0
20240303,0009,01,中山,日,11,単勝,10,2500,―,―,0
20240303,0009,02,中山,日,11,馬連,06―10,5000,―,―,0
20240303,0009,03,中山,日,11,ワイド,06―10,10000,―,―,0
20240303,0009,04,中山,日,11,馬単,06→05,2000,―,―,0
20240303,0009,05,中山,日,11,馬単,06→09,2000,―,―,0
20240303,0009,06,中山,日,11,馬単,06→10,2000,―,―,0
20240303,0009,07,中山,日,11,馬単,10→05,1000,―,―,0
20240303,0009,08,中山,日,11,馬単,10→06,1000,―,―,0
20240303,0009,09,中山,日,11,馬単,10→09,1000,―,―,0
,,合計,,,,,,60400,,,0
