日付,受付番号,通番,場名,曜日,レース,式別,馬／組番,購入金額,的中／返還,払戻単価,払戻／返還金額
20240504,0001,01,京都,土,1,ワイド,02―15,1000,―,―,0
20240504,0001,02,京都,土,1,ワイド,02―16,1000,的中02―16,500,5000
20240504,0001,03,京都,土,1,ワイド,12―15,1000,―,―,0
20240504,0001,04,京都,土,1,ワイド,12―16,1000,的中12―16,380,3800
20240504,0001,05,京都,土,1,3連複,02―03―16,500,―,―,0
20240504,0001,06,京都,土,1,3連複,02―05―16,500,―,―,0
20240504,0001,07,京都,土,1,3連複,02―12―16,500,的中02―12―16,2510,12550
20240504,0001,08,京都,土,1,3連複,02―15―16,500,―,―,0
20240504,0001,09,京都,土,1,3連複,03―05―16,500,―,―,0
20240504,0001,10,京都,土,1,3連複,03―12―16,500,―,―,0
20240504,0001,11,京都,土,1,3連複,03―15―16,500,―,―,0
20240504,0001,12,京都,土,1,3連複,05―12―16,500,―,―,0
20240504,0001,13,京都,土,1,3連複,05―15―16,500,―,―,0
20240504,0001,14,京都,土,1,3連複,12―15―16,500,―,―,0
20240504,0002,01,東京,土,1,ワイド,05―07,1000,―,―,0
20240504,0002,02,東京,土,1,ワイド,07―08,1000,―,―,0
20240504,0002,03,東京,土,1,3連複,05―07―08,300,―,―,0
20240504,0002,04,東京,土,1,3連複,05―07―10,300,―,―,0
20240504,0002,05,東京,土,1,3連複,05―07―11,1500,―,―,0
20240504,0002,06,東京,土,1,3連複,05―07―13,300,―,―,0
20240504,0002,07,東京,土,1,3連複,07―08―10,300,―,―,0
20240504,0002,08,東京,土,1,3連複,07―08―11,1000,―,―,0
20240504,0002,09,東京,土,1,3連複,07―08―13,300,―,―,0
20240504,0002,10,東京,土,1,3連複,07―10―11,1500,―,―,0
20240504,0002,11,東京,土,1,3連複,07―10―13,300,―,―,0
20240504,0002,12,東京,土,1,3連複,07―11―13,300,―,―,0
20240504,0003,01,京都,土,2,馬連,01―02,2000,―,―,0
20240504,0003,02,京都,土,2,馬連,01―10,500,的中01―10,990,4950
20240504,0003,03,京都,土,2,馬単,01→02,1000,―,―,0
20240504,0003,04,京都,土,2,馬単,01→10,500,―,―,0
20240504,0003,05,京都,土,2,3連単,01→02→10,500,―,―,0
20240504,0003,06,京都,土,2,3連単,02→01→10,500,―,―,0
20240504,0004,01,東京,土,2,3連複,01―04―05,500,―,―,0
20240504,0004,02,東京,土,2,3連複,01―04―06,500,―,―,0
20240504,0004,03,東京,土,2,3連複,01―04―09,500,―,―,0
20240504,0004,04,東京,土,2,3連複,01―04―10,500,―,―,0
20240504,0004,05,東京,土,2,3連複,01―05―06,500,―,―,0
20240504,0004,06,東京,土,2,3連複,01―05―09,500,―,―,0
20240504,0004,07,東京,土,2,3連複,01―05―10,500,―,―,0
20240504,0004,08,東京,土,2,3連複,01―06―09,500,―,―,0
20240504,0004,09,東京,土,2,3連複,01―06―10,500,―,―,0
20240504,0004,10,東京,土,2,3連複,01―09―10,500,―,―,0
20240504,0005,01,新潟,土,3,3連単,14→08→02,500,―,―,0
20240504,0005,02,新潟,土,3,3連単,14→08→10,500,―,―,0
20240504,0005,03,新潟,土,3,3連単,14→08→11,500,―,―,0
20240504,0005,04,新潟,土,3,3連単,14→08→12,500,―,―,0
20240504,0005,05,新潟,土,3,3連単,14→10→02,500,―,―,0
20240504,0005,06,新潟,土,3,3連単,14→10→08,500,―,―,0
20240504,0005,07,新潟,土,3,3連単,14→10→11,500,―,―,0
20240504,0005,08,新潟,土,3,3連単,14→10→12,500,―,―,0
20240504,0005,09,新潟,土,3,3連単,14→12→02,500,―,―,0
20240504,0005,10,新潟,土,3,3連単,14→12→08,500,―,―,0
20240504,0005,11,新潟,土,3,3連単,14→12→10,500,―,―,0
20240504,0005,12,新潟,土,3,3連単,14→12→11,500,―,―,0
20240504,0005,13,新潟,土,3,馬単,14→08,1000,―,―,0
20240504,0005,14,新潟,土,3,馬単,14→10,2000,―,―,0
20240504,0005,15,新潟,土,3,馬単,14→12,1000,―,―,0
20240504,0006,01,京都,土,3,ワイド,02―13,1000,的中02―13,720,7200
20240504,0006,02,京都,土,3,3連複,01―02―13,500,―,―,0
20240504,0006,03,京都,土,3,3連複,01―03―13,500,―,―,0
20240504,0006,04,京都,土,3,3連複,01―10―13,500,―,―,0
20240504,0006,05,京都,土,3,3連複,01―13―15,500,―,―,0
20240504,0006,06,京都,土,3,3連複,02―03―13,500,的中02―03―13,3850,19250
20240504,0006,07,京都,土,3,3連複,02―10―13,1000,―,―,0
20240504,0006,08,京都,土,3,3連複,02―13―15,500,―,―,0
20240504,0006,09,京都,土,3,3連複,03―10―13,1000,―,―,0
20240504,0006,10,京都,土,3,3連複,03―13―15,500,―,―,0
20240504,0006,11,京都,土,3,3連複,10―13―15,500,―,―,0
20240504,0007,01,東京,土,3,3連単,04→15→08,300,―,―,0
20240504,0007,02,東京,土,3,3連単,04→15→10,300,―,―,0
20240504,0007,03,東京,土,3,3連単,04→15→11,300,―,―,0
20240504,0007,04,東京,土,3,3連単,04→15→13,300,―,―,0
20240504,0007,05,東京,土,3,3連単,15→04→08,300,―,―,0
20240504,0007,06,東京,土,3,3連単,15→04→10,300,―,―,0
20240504,0007,07,東京,土,3,3連単,15→04→11,300,―,―,0
20240504,0007,08,東京,土,3,3連単,15→04→13,300,―,―,0
20240504,0008,01,京都,土,4,ワイド,05―11,1000,―,―,0
20240504,0008,02,京都,土,4,ワイド,07―11,1000,的中07―11,710,7100
20240504,0008,03,京都,土,4,ワイド,11―12,500,―,―,0
20240504,0008,04,京都,土,4,3連複,02―05―11,300,―,―,0
20240504,0008,05,京都,土,4,3連複,02―07―11,300,―,―,0
