日付,受付番号,通番,場名,曜日,レース,式別,馬／組番,購入金額,的中／返還,払戻単価,払戻／返還金額
20240817,0001,01,札幌,土,2,3連複,01―03―13,500,的中01―03―13,710,3550
20240817,0001,02,札幌,土,2,3連複,02―03―13,1000,―,―,0
20240817,0001,03,札幌,土,2,3連複,03―05―13,500,―,―,0
20240817,0001,04,札幌,土,2,3連複,03―09―13,500,―,―,0
20240817,0001,05,札幌,土,2,単勝,03,2500,的中03,400,10000
20240817,0002,01,中京,土,2,複勝,15,5000,―,―,0
20240817,0003,01,新潟,土,2,3連複,02―03―05,500,―,―,0
20240817,0003,02,新潟,土,2,3連複,02―03―07,500,―,―,0
20240817,0003,03,新潟,土,2,3連複,02―03―10,500,―,―,0
20240817,0003,04,新潟,土,2,3連複,02―03―11,500,―,―,0
20240817,0003,05,新潟,土,2,3連複,02―05―07,500,―,―,0
20240817,0003,06,新潟,土,2,3連複,02―05―10,500,―,―,0
20240817,0003,07,新潟,土,2,3連複,02―05―11,500,―,―,0
20240817,0003,08,新潟,土,2,3連複,02―07―10,500,―,―,0
20240817,0003,09,新潟,土,2,3連複,02―07―11,500,―,―,0
20240817,0003,10,新潟,土,2,3連複,02―10―11,500,―,―,0
20240817,0004,01,札幌,土,3,3連複,04―05―09,500,―,―,0
20240817,0004,02,札幌,土,3,3連複,04―06―09,500,―,―,0
20240817,0004,03,札幌,土,3,3連複,05―06―09,500,―,―,0
20240817,0004,04,札幌,土,3,3連複,05―07―09,500,―,―,0
20240817,0004,05,札幌,土,3,3連複,05―09―15,500,―,―,0
20240817,0004,06,札幌,土,3,3連複,06―07―09,500,―,―,0
20240817,0004,07,札幌,土,3,3連複,06―09―15,500,的中06―09―15,2310,11550
20240817,0005,01,中京,土,3,3連単,08→03→01,1000,―,―,0
20240817,0005,02,中京,土,3,3連単,08→03→05,1000,―,―,0
20240817,0005,03,中京,土,3,3連単,08→03→09,1000,―,―,0
20240817,0005,04,中京,土,3,3連単,08→03→11,1000,―,―,0
20240817,0005,05,中京,土,3,3連単,03→08→01,500,―,―,0
20240817,0005,06,中京,土,3,3連単,03→08→05,500,―,―,0
20240817,0005,07,中京,土,3,3連単,03→08→09,500,―,―,0
20240817,0005,08,中京,土,3,3連単,03→08→11,500,―,―,0
20240817,0006,01,新潟,土,3,馬単,05→04,1000,―,―,0
20240817,0006,02,新潟,土,3,馬単,05→08,1000,―,―,0
20240817,0006,03,新潟,土,3,馬単,05→11,1000,―,―,0
20240817,0007,01,札幌,土,4,複勝,10,3000,―,―,0
20240817,0008,01,札幌,土,5,馬連,01―02,1000,―,―,0
20240817,0009,01,札幌,土,7,3連複,01―02―07,300,―,―,0
20240817,0009,02,札幌,土,7,3連複,01―06―07,300,―,―,0
20240817,0009,03,札幌,土,7,3連複,01―07―14,300,―,―,0
20240817,0009,04,札幌,土,7,3連複,01―07―16,300,―,―,0
20240817,0009,05,札幌,土,7,3連複,02―06―07,300,―,―,0
20240817,0009,06,札幌,土,7,3連複,02―07―14,300,―,―,0
20240817,0009,07,札幌,土,7,3連複,02―07―16,300,―,―,0
20240817,0009,08,札幌,土,7,3連複,06―07―14,300,―,―,0
20240817,0009,09,札幌,土,7,3連複,06―07―16,300,―,―,0
20240817,0009,10,札幌,土,7,3連複,07―14―16,300,―,―,0
20240817,0009,11,札幌,土,7,単勝,07,2000,―,―,0
20240817,0010,01,新潟,土,7,単勝,10,2000,―,―,0
20240817,0010,02,新潟,土,7,ワイド,06―10,3000,―,―,0
20240817,0010,03,新潟,土,7,馬連,06―10,1500,―,―,0
20240817,0010,04,新潟,土,7,3連複,05―06―10,500,―,―,0
20240817,0010,05,新潟,土,7,3連複,06―07―10,500,―,―,0
20240817,0010,06,新潟,土,7,3連複,06―10―16,500,―,―,0
20240817,0011,01,中京,土,8,3連単,10→01→03,100,―,―,0
20240817,0011,02,中京,土,8,3連単,10→01→04,100,―,―,0
20240817,0011,03,中京,土,8,3連単,10→01→05,100,―,―,0
20240817,0011,04,中京,土,8,3連単,10→01→07,100,―,―,0
20240817,0011,05,中京,土,8,3連単,10→03→01,100,―,―,0
20240817,0011,06,中京,土,8,3連単,10→03→04,100,―,―,0
20240817,0011,07,中京,土,8,3連単,10→03→05,100,―,―,0
20240817,0011,08,中京,土,8,3連単,10→03→07,100,―,―,0
20240817,0011,09,中京,土,8,3連単,10→04→01,100,―,―,0
20240817,0011,10,中京,土,8,3連単,10→04→03,100,―,―,0
20240817,0011,11,中京,土,8,3連単,10→04→05,100,―,―,0
20240817,0011,12,中京,土,8,3連単,10→04→07,100,―,―,0
20240817,0011,13,中京,土,8,3連単,10→05→01,100,―,―,0
20240817,0011,14,中京,土,8,3連単,10→05→03,100,―,―,0
20240817,0011,15,中京,土,8,3連単,10→05→04,100,―,―,0
20240817,0011,16,中京,土,8,3連単,10→05→07,100,―,―,0
20240817,0011,17,中京,土,8,3連単,10→07→01,100,―,―,0
20240817,0011,18,中京,土,8,3連単,10→07→03,100,―,―,0
20240817,0011,19,中京,土,8,3連単,10→07→04,100,―,―,0
20240817,0011,20,中京,土,8,3連単,10→07→05,100,―,―,0
20240817,0012,01,札幌,土,12,3連単,01→03→05,500,―,―,0
20240817,0012,02,札幌,土,12,3連単,01→03→06,500,―,―,0
20240817,0012,03,札幌,土,12,3連単,01→03→07,500,―,―,0
20240817,0012,04,札幌,土,12,3連単,01→03→08,500,―,―,0
20240817,0012,05,札幌,土,12,3連単,01→06→03,500,―,―,0
20240817,0012,06,札幌,土,12,3連単,01→06→05,500,―,―,0
20240817,0012,07,札幌,土,12,3連単,01→06→07,500,―,―,0
20240817,0012,08,札幌,土,12,3連単,01→06→08,500,―,―,0
20240817,0012,09,札幌,土,12,3連単,01→07→03,500,―,―,0
20240817,0012,10,札幌,土,12,3連単,01→07→05,500,―,―,0
20240817,0012,11,札幌,土,12,3連単,01→07→06,500,―,―,0
20240817,0012,12,札幌,土,12,3連単,01→07→08,500,―,―,0
20240817,0012,13,札幌,土,12,3連単,01→08→03,500,―,―,0
20240817,0012,14,札幌,土,12,3連単,01→08→05,500,―,―,0
20240817,0012,15,札幌,土,12,3連単,01→08→06,500,―,―,0
20240817,0012,16,札幌,土,12,3連単,01→08→07,500,―,―,0
