日付,受付番号,通番,場名,曜日,レース,式別,馬／組番,購入金額,的中／返還,払戻単価,払戻／返還金額
20240901,0003,01,中京,日,3,馬連,01―04,2000,―,―,0
20240901,0003,02,中京,日,3,馬連,01―05,1000,―,―,0
20240901,0003,03,中京,日,3,ワイド,01―04,3000,―,―,0
20240901,0004,01,新潟,日,3,単勝,04,3000,―,―,0
20240901,0004,02,新潟,日,3,単勝,06,1000,―,―,0
20240901,0004,03,新潟,日,3,ワイド,04―06,1500,―,―,0
20240901,0004,04,新潟,日,3,ワイド,04―11,1500,―,―,0
20240901,0004,05,新潟,日,3,3連単,04→14→01,100,―,―,0
20240901,0004,06,新潟,日,3,3連単,04→14→02,100,―,―,0
20240901,0004,07,新潟,日,3,3連単,04→14→03,100,―,―,0
20240901,0004,08,新潟,日,3,3連単,04→14→05,100,―,―,0
20240901,0004,09,新潟,日,3,3連単,04→14→06,100,―,―,0
20240901,0004,10,新潟,日,3,3連単,04→14→07,100,―,―,0
20240901,0004,11,新潟,日,3,3連単,04→14→08,100,―,―,0
20240901,0004,12,新潟,日,3,3連単,04→14→09,100,―,―,0
20240901,0004,13,新潟,日,3,3連単,04→14→10,100,―,―,0
20240901,0004,14,新潟,日,3,3連単,04→14→11,100,―,―,0
20240901,0004,15,新潟,日,3,3連単,04→14→12,100,―,―,0
20240901,0004,16,新潟,日,3,3連単,04→14→13,100,―,―,0
20240901,0004,17,新潟,日,3,3連単,04→14→15,100,―,―,0
20240901,0004,18,新潟,日,3,3連単,06→14→01,100,―,―,0
20240901,0004,19,新潟,日,3,3連単,06→14→02,100,―,―,0
20240901,0004,20,新潟,日,3,3連単,06→14→03,100,―,―,0
20240901,0004,21,新潟,日,3,3連単,06→14→04,100,―,―,0
20240901,0004,22,新潟,日,3,3連単,06→14→05,100,―,―,0
20240901,0004,23,新潟,日,3,3連単,06→14→07,100,―,―,0
20240901,0004,24,新潟,日,3,3連単,06→14→08,100,―,―,0
20240901,0004,25,新潟,日,3,3連単,06→14→09,100,―,―,0
20240901,0004,26,新潟,日,3,3連単,06→14→10,100,―,―,0
20240901,0004,27,新潟,日,3,3連単,06→14→11,100,―,―,0
20240901,0004,28,新潟,日,3,3連単,06→14→12,100,―,―,0
20240901,0004,29,新潟,日,3,3連単,06→14→13,100,―,―,0
20240901,0004,30,新潟,日,3,3連単,06→14→15,100,―,―,0
20240901,0004,31,新潟,日,3,3連単,11→14→01,100,―,―,0
20240901,0004,32,新潟,日,3,3連単,11→14→02,100,―,―,0
20240901,0004,33,新潟,日,3,3連単,11→14→03,100,―,―,0
20240901,0004,34,新潟,日,3,3連単,11→14→04,100,―,―,0
20240901,0004,35,新潟,日,3,3連単,11→14→05,100,―,―,0
20240901,0004,36,新潟,日,3,3連単,11→14→06,100,―,―,0
20240901,0004,37,新潟,日,3,3連単,11→14→07,100,―,―,0
20240901,0004,38,新潟,日,3,3連単,11→14→08,100,―,―,0
20240901,0004,39,新潟,日,3,3連単,11→14→09,100,―,―,0
20240901,0004,40,新潟,日,3,3連単,11→14→10,100,―,―,0
20240901,0004,41,新潟,日,3,3連単,11→14→12,100,―,―,0
20240901,0004,42,新潟,日,3,3連単,11→14→13,100,―,―,0
20240901,0004,43,新潟,日,3,3連単,11→14→15,100,―,―,0
20240901,0005,01,札幌,日,4,単勝,14,1000,―,―,0
20240901,0005,02,札幌,日,4,馬連,03―13,700,―,―,0
20240901,0005,03,札幌,日,4,馬連,03―14,700,―,―,0
20240901,0005,04,札幌,日,4,馬連,13―14,700,―,―,0
20240901,0006,01,中京,日,4,複勝,03,5000,―,―,0
20240901,0007,01,新潟,日,4,3連複,01―02―17,500,―,―,0
20240901,0007,02,新潟,日,4,3連複,01―06―17,500,―,―,0
20240901,0007,03,新潟,日,4,3連複,01―09―17,500,―,―,0
20240901,0007,04,新潟,日,4,3連複,01―13―17,500,―,―,0
20240901,0007,05,新潟,日,4,3連複,02―06―17,500,―,―,0
20240901,0007,06,新潟,日,4,3連複,02―09―17,500,―,―,0
20240901,0007,07,新潟,日,4,3連複,02―13―17,500,―,―,0
20240901,0007,08,新潟,日,4,3連複,06―09―17,500,―,―,0
20240901,0007,09,新潟,日,4,3連複,06―13―17,500,―,―,0
20240901,0007,10,新潟,日,4,3連複,09―13―17,500,―,―,0
20240901,0008,01,中京,日,5,馬単,03→06,2000,―,―,0
20240901,0008,02,中京,日,5,馬単,03→11,2000,―,―,0
20240901,0008,03,中京,日,5,単勝,03,2000,的中03,220,4400
20240901,0009,01,新潟,日,5,3連単,03→02→04,1500,―,―,0
20240901,0009,02,新潟,日,5,3連単,03→02→05,10000,―,―,0
20240901,0009,03,新潟,日,5,3連単,03→05→02,15000,―,―,0
20240901,0009,04,新潟,日,5,3連単,03→05→04,1500,―,―,0
20240901,0010,01,中京,日,6,3連複,02―03―07,100,―,―,0
20240901,0010,02,中京,日,6,3連複,02―03―09,100,―,―,0
20240901,0010,03,中京,日,6,3連複,02―03―14,100,―,―,0
20240901,0010,04,中京,日,6,3連複,02―03―17,100,―,―,0
20240901,0010,05,中京,日,6,3連複,02―07―09,100,―,―,0
20240901,0010,06,中京,日,6,3連複,02―07―14,100,―,―,0
20240901,0010,07,中京,日,6,3連複,02―07―17,100,―,―,0
20240901,0010,08,中京,日,6,3連複,02―09―14,100,―,―,0
20240901,0010,09,中京,日,6,3連複,02―09―17,100,―,―,0
20240901,0010,10,中京,日,6,3連複,02―14―17,100,―,―,0
20240901,0010,11,中京,日,6,3連複,03―07―09,100,―,―,0
20240901,0010,12,中京,日,6,3連複,03―07―14,100,―,―,0
20240901,0010,13,中京,日,6,3連複,03―07―17,100,―,―,0
20240901,0010,14,中京,日,6,3連複,03―09―14,100,―,―,0
20240901,0010,15,中京,日,6,3連複,03―09―17,100,―,―,0
20240901,0010,16,中京,日,6,3連複,03―14―17,100,―,―,0
20240901,0010,17,中京,日,6,3連複,07―09―14,100,―,―,0
20240901,0010,18,中京,日,6,3連複,07―09―17,100,―,―,0
20240901,0010,19,中京,日,6,3連複,07―14―17,100,―,―,0
20240901,0010,20,中京,日,6,3連複,09―14―17,100,―,―,0
20240901,0011,01,新潟,日,7,単勝,06,1000,―,―,0
20240901,0011,02,新潟,日,7,複勝,06,7400,的中06,160,11840
20240901,0012,01,新潟,日,9,3連複,01―03―04,2500,―,―,0
20240901,0012,02,新潟,日,9,3連複,01―03―05,2500,―,―,0
20240901,0012,03,新潟,日,9,3連複,01―03―06,2500,―,―,0
20240901,0012,04,新潟,日,9,3連複,01―03―07,2500,的中01―03―07,210,5250
20240901,0013,01,中京,日,11,複勝,08,7000,的中08,170,11900
20240901,0014,01,新潟,日,11,複勝,12,11900,―,―,0
,,合計,,,,,,103300,,,33390
