日付,受付番号,通番,場名,曜日,レース,式別,馬／組番,購入金額,的中／返還,払戻単価,払戻／返還金額
20240128,0013,01,京都,日,1,馬単,03→04,300,―,―,0
20240128,0013,02,京都,日,1,馬単,03→07,300,―,―,0
20240128,0013,03,京都,日,1,馬単,03→08,200,―,―,0
20240128,0013,04,京都,日,1,馬単,03→15,300,―,―,0
20240128,0013,05,京都,日,1,馬単,05→03,1000,的中05→03,780,7800
20240128,0013,06,京都,日,1,馬単,05→04,200,―,―,0
20240128,0013,07,京都,日,1,馬単,05→07,300,―,―,0
20240128,0013,08,京都,日,1,馬単,05→08,200,―,―,0
20240128,0013,09,京都,日,1,馬単,05→15,200,―,―,0
20240128,0014,01,京都,日,2,馬単,01→03,2500,―,―,0
20240128,0014,02,京都,日,2,馬単,01→04,500,―,―,0
20240128,0014,03,京都,日,2,馬単,01→07,500,―,―,0
20240128,0014,04,京都,日,2,馬単,01→11,1000,―,―,0
20240128,0014,05,京都,日,2,3連単,01→03→02,1500,―,―,0
20240128,0015,01,京都,日,3,複勝,01,1000,―,―,0
20240128,0016,01,東京,日,3,複勝,04,1500,―,―,0
20240128,0017,01,東京,日,4,単勝,07,1000,的中07,530,5300
20240128,0017,02,東京,日,4,ワイド,03―07,1000,的中03―07,660,6600
20240128,0018,01,東京,日,6,複勝,01,1500,的中01,170,2550
20240128,0019,01,京都,日,7,単勝,08,500,―,―,0
20240128,0019,02,京都,日,7,馬連,02―08,200,―,―,0
20240128,0019,03,京都,日,7,馬連,03―08,200,―,―,0
20240128,0019,04,京都,日,7,馬連,04―08,100,―,―,0
20240128,0019,05,京都,日,7,馬連,05―08,100,―,―,0
20240128,0019,06,京都,日,7,馬連,06―08,300,―,―,0
20240128,0019,07,京都,日,7,馬連,08―09,1000,―,―,0
20240128,0019,08,京都,日,7,ワイド,03―08,500,―,―,0
20240128,0019,09,京都,日,7,ワイド,04―08,300,―,―,0
20240128,0019,10,京都,日,7,ワイド,05―08,300,―,―,0
20240128,0020,01,東京,日,7,複勝,05,1000,―,―,0
20240128,0021,01,京都,日,8,複勝,13,1500,的中13,190,2850
20240128,0022,01,東京,日,8,複勝,02,1500,―,―,0
20240128,0023,01,京都,日,10,馬単,01→02,500,―,―,0
20240128,0023,02,京都,日,10,馬単,01→04,500,―,―,0
20240128,0023,03,京都,日,10,馬単,01→06,500,―,―,0
20240128,0023,04,京都,日,10,馬単,01→10,500,―,―,0
20240128,0023,05,京都,日,10,馬単,02→01,1000,―,―,0
20240128,0023,06,京都,日,10,馬単,02→04,1000,―,―,0
20240128,0023,07,京都,日,10,馬単,02→06,500,―,―,0
20240128,0023,08,京都,日,10,馬単,02→10,500,―,―,0
20240128,0023,09,京都,日,10,3連複,01―02―04,500,―,―,0
20240128,0023,10,京都,日,10,3連複,01―02―06,500,―,―,0
20240128,0023,11,京都,日,10,3連複,01―02―10,500,―,―,0
20240128,0024,01,東京,日,10,単勝,03,300,―,―,0
20240128,0024,02,東京,日,10,複勝,03,1500,―,―,0
20240128,0025,01,京都,日,11,単勝,03,100,―,―,0
20240128,0025,02,京都,日,11,複勝,03,1000,―,―,0
20240128,0025,03,京都,日,11,ワイド,03―13,300,―,―,0
20240128,0025,04,京都,日,11,ワイド,03―15,100,―,―,0
20240128,0026,01,東京,日,11,単勝,12,2500,―,―,0
20240128,0026,02,東京,日,11,複勝,12,12000,―,―,0
20240128,0026,03,東京,日,11,ワイド,12―16,1000,―,―,0
20240128,0027,01,小倉,日,12,3連複,03―04―06,200,―,―,0
20240128,0027,02,小倉,日,12,3連複,03―06―07,200,―,―,0
20240128,0027,03,小倉,日,12,3連複,03―06―12,1000,―,―,0
20240128,0027,04,小倉,日,12,3連複,03―06―13,1000,―,―,0
20240128,0027,05,小倉,日,12,馬単,03→05,1000,―,―,0
20240128,0027,06,小倉,日,12,馬単,03→06,2000,―,―,0
20240128,0027,07,小倉,日,12,馬単,03→07,1000,―,―,0
20240128,0027,08,小倉,日,12,馬単,03→12,1000,―,―,0
20240128,0027,09,小倉,日,12,馬単,03→13,1000,―,―,0
20240128,0027,10,小倉,日,12,馬単,06→03,2000,―,―,0
20240128,0027,11,小倉,日,12,馬単,06→05,1000,―,―,0
20240128,0027,12,小倉,日,12,馬単,06→07,1000,―,―,0
20240128,0027,13,小倉,日,12,馬単,06→12,1500,―,―,0
20240128,0027,14,小倉,日,12,馬単,06→13,1500,―,―,0
20240128,0028,01,京都,日,12,単勝,01,2500,―,―,0
20240128,0028,02,京都,日,12,ワイド,01―08,3500,―,―,0
20240128,0028,03,京都,日,12,馬単,01→08,1000,―,―,0
20240128,0029,01,東京,日,12,馬連,05―06,1500,―,―,0
20240128,0029,02,東京,日,12,馬連,05―09,1500,―,―,0
20240128,0029,03,東京,日,12,馬連,05―11,1500,―,―,0
20240128,0029,04,東京,日,12,馬単,06→05,600,―,―,0
20240128,0029,05,東京,日,12,馬単,09→05,500,―,―,0
20240128,0029,06,東京,日,12,馬単,11→05,500,―,―,0
,,合計,,,,,,76300,,,25100
