日付,受付番号,通番,場名,曜日,レース,式別,馬／組番,購入金額,的中／返還,払戻単価,払戻／返還金額
20240106,0009,01,京都,土,8,複勝,01,5000,―,―,0
20240106,0010,01,京都,土,9,3連複,01―05―08,200,―,―,0
20240106,0010,02,京都,土,9,3連複,01―08―10,200,―,―,0
20240106,0010,03,京都,土,9,3連複,01―08―11,800,―,―,0
20240106,0010,04,京都,土,9,3連複,01―08―12,200,―,―,0
20240106,0010,05,京都,土,9,単勝,01,1000,―,―,0
20240106,0010,06,京都,土,9,馬連,01―08,1000,―,―,0
20240106,0010,07,京都,土,9,ワイド,01―08,2000,―,―,0
20240106,0011,01,中山,土,9,馬単,06→01,2000,―,―,0
20240106,0011,02,中山,土,9,馬単,06→07,700,―,―,0
20240106,0011,03,中山,土,9,馬単,06→08,700,―,―,0
20240106,0011,04,中山,土,9,3連単,06→01→07,700,―,―,0
20240106,0011,05,中山,土,9,3連単,06→01→08,700,―,―,0
20240106,0012,01,京都,土,10,馬連,04―08,1500,―,―,0
20240106,0012,02,京都,土,10,馬連,06―08,1500,―,―,0
20240106,0012,03,京都,土,10,馬連,08―10,500,―,―,0
20240106,0012,04,京都,土,10,馬連,08―11,500,―,―,0
20240106,0012,05,京都,土,10,3連複,04―06―08,300,―,―,0
20240106,0012,06,京都,土,10,3連複,04―08―10,300,―,―,0
20240106,0012,07,京都,土,10,3連複,04―08―11,300,―,―,0
20240106,0012,08,京都,土,10,3連複,06―08―10,300,―,―,0
20240106,0012,09,京都,土,10,3連複,06―08―11,300,―,―,0
20240106,0012,10,京都,土,10,3連複,08―10―11,300,―,―,0
20240106,0013,01,京都,土,11,単勝,04,2000,―,―,0
20240106,0013,02,京都,土,11,馬連,04―05,500,―,―,0
20240106,0013,03,京都,土,11,馬連,04―09,500,―,―,0
20240106,0013,04,京都,土,11,馬連,04―11,3000,―,―,0
20240106,0013,05,京都,土,11,馬連,04―14,3000,―,―,0
20240106,0013,06,京都,土,11,3連複,04―05―09,100,―,―,0
20240106,0013,07,京都,土,11,3連複,04―05―11,100,―,―,0
20240106,0013,08,京都,土,11,3連複,04―05―14,100,―,―,0
20240106,0013,09,京都,土,11,3連複,04―09―11,100,―,―,0
20240106,0013,10,京都,土,11,3連複,04―09―14,100,―,―,0
20240106,0013,11,京都,土,11,3連複,04―11―14,100,―,―,0
20240106,0013,12,京都,土,11,3連複,05―09―11,100,―,―,0
20240106,0013,13,京都,土,11,3連複,05―09―14,100,―,―,0
20240106,0013,14,京都,土,11,3連複,05―11―14,100,―,―,0
20240106,0013,15,京都,土,11,3連複,09―11―14,100,―,―,0
20240106,0013,16,京都,土,11,ワイド,04―05,1000,―,―,0
20240106,0013,17,京都,土,11,ワイド,04―09,1000,―,―,0
20240106,0014,01,中山,土,11,馬単,03→02,1000,―,―,0
20240106,0014,02,中山,土,11,馬単,03→04,1300,―,―,0
20240106,0014,03,中山,土,11,馬単,03→07,1000,的中03→07,8030,80300
20240106,0014,04,中山,土,11,馬単,03→15,1000,―,―,0
20240106,0014,05,中山,土,11,馬単,04→02,1000,―,―,0
20240106,0014,06,中山,土,11,馬単,04→03,1000,―,―,0
20240106,0014,07,中山,土,11,馬単,04→07,1000,―,―,0
20240106,0014,08,中山,土,11,馬単,04→15,1000,―,―,0
,,合計,,,,,,80900,,,101200
