日付,受付番号,通番,場名,曜日,レース,式別,馬／組番,購入金額,的中／返還,払戻単価,払戻／返還金額
20240519,0015,01,東京,日,1,3連複,02―07―14,1000,―,―,0
20240519,0015,02,東京,日,1,3連複,02―08―14,1000,―,―,0
20240519,0015,03,東京,日,1,3連複,02―09―14,1000,―,―,0
20240519,0015,04,東京,日,1,3連複,02―14―16,200,―,―,0
20240519,0015,05,東京,日,1,3連単,14→02→03,300,―,―,0
20240519,0015,06,東京,日,1,3連単,14→02→07,500,―,―,0
20240519,0015,07,東京,日,1,3連単,14→02→08,500,―,―,0
20240519,0015,08,東京,日,1,3連単,14→02→09,500,―,―,0
20240519,0016,01,京都,日,2,3連複,03―04―11,300,―,―,0
20240519,0016,02,京都,日,2,3連複,03―06―11,300,―,―,0
20240519,0016,03,京都,日,2,3連複,03―11―14,300,―,―,0
20240519,0016,04,京都,日,2,3連複,03―11―15,300,―,―,0
20240519,0016,05,京都,日,2,3連複,04―06―11,500,―,―,0
20240519,0016,06,京都,日,2,3連複,04―11―14,500,的中04―11―14,490,2450
20240519,0016,07,京都,日,2,3連複,04―11―15,500,―,―,0
20240519,0016,08,京都,日,2,3連複,06―11―14,500,―,―,0
20240519,0016,09,京都,日,2,3連複,06―11―15,300,―,―,0
20240519,0016,10,京都,日,2,3連複,11―14―15,500,―,―,0
20240519,0017,01,東京,日,2,3連複,03―04―08,300,―,―,0
20240519,0017,02,東京,日,2,3連複,03―04―12,300,―,―,0
20240519,0017,03,東京,日,2,3連複,03―04―14,300,―,―,0
20240519,0017,04,東京,日,2,3連複,03―04―16,300,―,―,0
20240519,0017,05,東京,日,2,3連複,04―08―12,300,―,―,0
20240519,0017,06,東京,日,2,3連複,04―08―14,300,―,―,0
20240519,0017,07,東京,日,2,3連複,04―08―16,300,―,―,0
20240519,0017,08,東京,日,2,3連複,04―12―14,300,―,―,0
20240519,0017,09,東京,日,2,3連複,04―12―16,300,―,―,0
20240519,0017,10,東京,日,2,3連複,04―14―16,300,―,―,0
20240519,0017,11,東京,日,2,3連複,03―04―12,1000,―,―,0
20240519,0017,12,東京,日,2,3連複,04―08―12,1000,―,―,0
20240519,0017,13,東京,日,2,3連複,04―12―14,1000,―,―,0
20240519,0017,14,東京,日,2,3連複,04―12―16,1000,―,―,0
20240519,0018,01,京都,日,3,ワイド,04―07,1000,―,―,0
20240519,0018,02,京都,日,3,ワイド,04―09,1000,―,―,0
20240519,0018,03,京都,日,3,ワイド,05―07,1000,―,―,0
20240519,0018,04,京都,日,3,ワイド,05―09,1000,―,―,0
20240519,0018,05,京都,日,3,3連複,02―04―07,300,―,―,0
20240519,0018,06,京都,日,3,3連複,02―05―07,300,―,―,0
20240519,0018,07,京都,日,3,3連複,02―07―09,300,―,―,0
20240519,0018,08,京都,日,3,3連複,02―07―13,300,―,―,0
20240519,0018,09,京都,日,3,3連複,04―05―07,700,―,―,0
20240519,0018,10,京都,日,3,3連複,04―07―09,500,―,―,0
20240519,0018,11,京都,日,3,3連複,04―07―13,500,―,―,0
20240519,0018,12,京都,日,3,3連複,05―07―09,500,―,―,0
20240519,0018,13,京都,日,3,3連複,05―07―13,500,―,―,0
20240519,0018,14,京都,日,3,3連複,07―09―13,300,―,―,0
20240519,0019,01,東京,日,3,3連複,02―03―08,500,―,―,0
20240519,0019,02,東京,日,3,3連複,02―03―11,500,―,―,0
20240519,0019,03,東京,日,3,3連複,02―03―13,500,―,―,0
20240519,0019,04,東京,日,3,3連複,02―03―16,500,―,―,0
20240519,0019,05,東京,日,3,3連複,02―08―11,500,―,―,0
20240519,0019,06,東京,日,3,3連複,02―08―13,500,―,―,0
20240519,0019,07,東京,日,3,3連複,02―08―16,500,―,―,0
20240519,0019,08,東京,日,3,3連複,02―11―13,500,―,―,0
20240519,0019,09,東京,日,3,3連複,02―11―16,1000,―,―,0
20240519,0019,10,東京,日,3,3連複,02―13―16,500,的中02―13―16,1920,9600
20240519,0020,01,東京,日,3,馬単,02→16,500,―,―,0
20240519,0021,01,京都,日,4,単勝,06,2000,的中06,350,7000
20240519,0021,02,京都,日,4,馬連,06―09,2000,的中06―09,460,9200
20240519,0021,03,京都,日,4,馬連,06―11,2000,―,―,0
20240519,0021,04,京都,日,4,3連単,06→09→11,500,―,―,0
20240519,0021,05,京都,日,4,3連単,06→11→09,500,―,―,0
20240519,0022,01,東京,日,4,3連単,09→02→06,800,―,―,0
20240519,0022,02,東京,日,4,3連単,09→02→10,300,―,―,0
20240519,0022,03,東京,日,4,3連単,09→06→02,800,―,―,0
20240519,0022,04,東京,日,4,3連単,09→06→10,800,―,―,0
20240519,0022,05,東京,日,4,3連単,09→10→02,300,―,―,0
20240519,0022,06,東京,日,4,3連単,09→10→06,800,―,―,0
20240519,0023,01,東京,日,6,3連単,03→02→06,100,―,―,0
20240519,0023,02,東京,日,6,3連単,03→02→10,100,―,―,0
20240519,0023,03,東京,日,6,3連単,03→02→11,100,―,―,0
20240519,0023,04,東京,日,6,3連単,03→02→13,100,―,―,0
20240519,0023,05,東京,日,6,3連単,06→02→03,100,―,―,0
20240519,0023,06,東京,日,6,3連単,06→02→10,100,―,―,0
20240519,0023,07,東京,日,6,3連単,06→02→11,100,―,―,0
20240519,0023,08,東京,日,6,3連単,06→02→13,100,―,―,0
20240519,0023,09,東京,日,6,3連単,10→02→03,100,―,―,0
20240519,0023,10,東京,日,6,3連単,10→02→06,100,―,―,0
20240519,0023,11,東京,日,6,3連単,10→02→11,100,―,―,0
20240519,0023,12,東京,日,6,3連単,10→02→13,100,―,―,0
20240519,0023,13,東京,日,6,3連単,11→02→03,100,―,―,0
20240519,0023,14,東京,日,6,3連単,11→02→06,100,―,―,0
20240519,0023,15,東京,日,6,3連単,11→02→10,100,―,―,0
20240519,0023,16,東京,日,6,3連単,11→02→13,100,―,―,0
20240519,0023,17,東京,日,6,3連単,13→02→03,100,―,―,0
20240519,0023,18,東京,日,6,3連単,13→02→06,100,的中13→02→06,8080,8080
20240519,0023,19,東京,日,6,3連単,13→02→10,100,―,―,0
20240519,0023,20,東京,日,6,3連単,13→02→11,100,―,―,0
20240519,0023,21,東京,日,6,単勝,11,1000,―,―,0
20240519,0023,22,東京,日,6,馬単,03→02,500,―,―,0
20240519,0023,23,東京,日,6,馬単,06→02,500,―,―,0
20240519,0023,24,東京,日,6,馬単,10→02,500,―,―,0
20240519,0023,25,東京,日,6,馬単,11→02,1000,―,―,0
20240519,0023,26,東京,日,6,馬単,13→02,500,的中13→02,1300,6500
20240519,0024,01,東京,日,7,3連複,05―06―09,500,―,―,0
20240519,0024,02,東京,日,7,3連複,05―07―09,500,―,―,0
20240519,0024,03,東京,日,7,3連複,05―08―09,500,―,―,0
20240519,0024,04,東京,日,7,馬連,05―07,300,―,―,0
20240519,0024,05,東京,日,7,馬連,05―09,1000,―,―,0
20240519,0025,01,京都,日,8,3連複,02―05―08,500,―,―,0
20240519,0025,02,京都,日,8,3連複,02―06―08,500,―,―,0
20240519,0025,03,京都,日,8,3連複,02―08―12,500,―,―,0
20240519,0025,04,京都,日,8,3連複,02―08―15,500,―,―,0
20240519,0025,05,京都,日,8,3連複,05―06―08,500,―,―,0
20240519,0025,06,京都,日,8,3連複,05―08―12,1500,―,―,0
20240519,0025,07,京都,日,8,3連複,05―08―15,500,―,―,0
20240519,0025,08,京都,日,8,3連複,06―08―12,500,―,―,0
20240519,0025,09,京都,日,8,3連複,06―08―15,500,―,―,0
20240519,0025,10,京都,日,8,3連複,08―12―15,500,―,―,0
20240519,0025,11,京都,日,8,ワイド,02―05,1000,―,―,0
20240519,0025,12,京都,日,8,ワイド,02―08,1000,―,―,0
20240519,0026,01,東京,日,8,3連単,08→04→02,1000,―,―,0
20240519,0026,02,東京,日,8,3連単,08→04→03,1000,―,―,0
20240519,0026,03,東京,日,8,3連単,08→04→05,1000,―,―,0
20240519,0026,04,東京,日,8,3連単,08→04→10,1000,―,―,0
20240519,0027,01,京都,日,9,3連複,06―13―14,1000,―,―,0
20240519,0027,02,京都,日,9,3連複,06―13―16,1000,―,―,0
20240519,0027,03,京都,日,9,3連複,06―14―16,1000,―,―,0
20240519,0027,04,京都,日,9,3連複,13―14―16,1000,的中13―14―16,1210,12100
20240519,0027,05,京都,日,9,馬単,13→06,500,―,―,0
20240519,0027,06,京都,日,9,馬単,13→14,500,―,―,0
20240519,0027,07,京都,日,9,馬単,13→16,500,―,―,0
20240519,0028,01,東京,日,9,3連単,12→09→04,500,―,―,0
20240519,0028,02,東京,日,9,3連単,12→09→06,500,―,―,0
20240519,0028,03,東京,日,9,3連単,12→09→07,500,的中12→09→07,6960,34800
20240519,0028,04,東京,日,9,3連単,12→09→08,500,―,―,0
20240519,0028,05,東京,日,9,3連単,12→09→13,1000,―,―,0
20240519,0028,06,東京,日,9,3連単,12→13→04,500,―,―,0
20240519,0028,07,東京,日,9,3連単,12→13→06,500,―,―,0
20240519,0028,08,東京,日,9,3連単,12→13→07,500,―,―,0
20240519,0028,09,東京,日,9,3連単,12→13→08,500,―,―,0
20240519,0028,10,東京,日,9,3連単,12→13→09,1000,―,―,0
20240519,0029,01,京都,日,10,ワイド,02―04,1000,―,―,0
20240519,0029,02,京都,日,10,ワイド,02―07,1000,―,―,0
20240519,0029,03,京都,日,10,3連複,02―04―06,500,―,―,0
20240519,0029,04,京都,日,10,3連複,02―04―07,1000,―,―,0
20240519,0029,05,京都,日,10,3連複,02―04―11,1000,―,―,0
20240519,0029,06,京都,日,10,3連複,02―04―12,500,―,―,0
20240519,0029,07,京都,日,10,3連複,02―06―07,500,―,―,0
20240519,0029,08,京都,日,10,3連複,02―06―11,500,―,―,0
20240519,0029,09,京都,日,10,3連複,02―06―12,500,―,―,0
20240519,0029,10,京都,日,10,3連複,02―07―11,1000,―,―,0
20240519,0029,11,京都,日,10,3連複,02―07―12,500,―,―,0
20240519,0029,12,京都,日,10,3連複,02―11―12,500,―,―,0
20240519,0030,01,東京,日,10,3連複,02―03―06,200,―,―,0
20240519,0030,02,東京,日,10,3連複,02―05―06,200,的中02―05―06,910,1820
20240519,0030,03,東京,日,10,3連複,02―06―10,200,―,―,0
20240519,0030,04,東京,日,10,3連複,02―06―16,200,―,―,0
20240519,0030,05,東京,日,10,3連複,03―05―06,200,―,―,0
20240519,0030,06,東京,日,10,3連複,03―06―10,200,―,―,0
20240519,0030,07,東京,日,10,3連複,03―06―16,200,―,―,0
20240519,0030,08,東京,日,10,3連複,05―06―10,200,―,―,0
20240519,0030,09,東京,日,10,3連複,05―06―16,200,―,―,0
20240519,0030,10,東京,日,10,3連複,06―10―16,200,―,―,0
20240519,0030,11,東京,日,10,馬単,06→02,1000,―,―,0
20240519,0030,12,東京,日,10,馬単,06→03,1000,―,―,0
20240519,0030,13,東京,日,10,馬単,06→05,1000,的中06→05,1080,10800
20240519,0030,14,東京,日,10,馬単,06→10,1000,―,―,0
20240519,0030,15,東京,日,10,馬単,06→16,1000,―,―,0
20240519,0031,01,東京,日,11,馬連,07―12,8000,的中07―12,590,47200
20240519,0031,02,東京,日,11,馬連,07―14,5000,―,―,0
20240519,0031,03,東京,日,11,馬連,12―14,1000,―,―,0
20240519,0031,04,東京,日,11,3連単,07→12→01,800,―,―,0
20240519,0031,05,東京,日,11,3連単,07→12→02,800,―,―,0
