日付,受付番号,通番,場名,曜日,レース,式別,馬／組番,購入金額,的中／返還,払戻単価,払戻／返還金額
20240120,0001,01,中山,土,1,馬連,06―14,2000,―,―,0
20240120,0001,02,中山,土,1,馬連,08―14,3000,―,―,0
20240120,0001,03,中山,土,1,馬連,10―14,1000,―,―,0
20240120,0001,04,中山,土,1,馬単,06→14,1000,―,―,0
20240120,0001,05,中山,土,1,馬単,08→14,1000,―,―,0
20240120,0002,01,京都,土,2,馬単,03→01,3000,―,―,0
20240120,0002,02,京都,土,2,馬単,03→05,3000,―,―,0
20240120,0002,03,京都,土,2,馬単,03→07,1000,―,―,0
20240120,0003,01,京都,土,2,3連単,03→01→05,500,―,―,0
20240120,0003,02,京都,土,2,3連単,03→05→01,500,―,―,0
20240120,0004,01,中山,土,2,馬単,16→02,1500,―,―,0
20240120,0004,02,中山,土,2,馬単,16→06,1500,―,―,0
20240120,0004,03,中山,土,2,馬単,16→15,500,―,―,0
20240120,0005,01,中山,土,5,馬連,07―09,700,―,―,0
20240120,0005,02,中山,土,5,馬連,07―12,700,―,―,0
20240120,0005,03,中山,土,5,馬連,09―12,700,―,―,0
20240120,0006,01,中山,土,6,ワイド,12―15,2500,―,―,0
20240120,0006,02,中山,土,6,馬単,12→09,1000,―,―,0
20240120,0006,03,中山,土,6,馬単,12→15,1000,―,―,0
20240120,0007,01,小倉,土,7,3連複,01―02―06,500,―,―,0
20240120,0007,02,小倉,土,7,3連複,01―03―06,500,―,―,0
20240120,0007,03,小倉,土,7,3連複,01―04―06,500,―,―,0
20240120,0007,04,小倉,土,7,3連複,01―06―11,500,―,―,0
20240120,0007,05,小倉,土,7,3連複,02―03―06,500,―,―,0
20240120,0007,06,小倉,土,7,3連複,02―04―06,500,的中02―04―06,3230,16150
20240120,0007,07,小倉,土,7,3連複,02―06―11,500,―,―,0
20240120,0007,08,小倉,土,7,3連複,03―04―06,500,―,―,0
20240120,0007,09,小倉,土,7,3連複,03―06―11,500,―,―,0
20240120,0007,10,小倉,土,7,3連複,04―06―11,500,―,―,0
20240120,0008,01,小倉,土,7,ワイド,04―06,1000,的中04―06,730,7300
20240120,0009,01,京都,土,7,馬単,05→03,2500,―,―,0
20240120,0009,02,京都,土,7,馬単,05→08,1000,―,―,0
20240120,0009,03,京都,土,7,3連複,03―05―08,1000,―,―,0
20240120,0010,01,中山,土,7,単勝,07,1500,的中07,370,5550
20240120,0010,02,中山,土,7,ワイド,02―07,500,―,―,0
20240120,0010,03,中山,土,7,ワイド,04―07,500,的中04―07,2230,11150
20240120,0010,04,中山,土,7,ワイド,06―07,1000,―,―,0
20240120,0010,05,中山,土,7,3連単,07→02→04,100,―,―,0
20240120,0010,06,中山,土,7,3連単,07→02→06,100,―,―,0
20240120,0010,07,中山,土,7,3連単,07→04→02,100,―,―,0
20240120,0010,08,中山,土,7,3連単,07→04→06,100,―,―,0
20240120,0010,09,中山,土,7,3連単,07→06→02,100,―,―,0
20240120,0010,10,中山,土,7,3連単,07→06→04,100,―,―,0
20240120,0011,01,京都,土,9,馬単,01→02,500,―,―,0
20240120,0011,02,京都,土,9,馬単,01→03,1000,―,―,0
