日付,受付番号,通番,場名,曜日,レース,式別,馬／組番,購入金額,的中／返還,払戻単価,払戻／返還金額
20240330,0001,01,中山,土,2,3連複,02―04―16,1500,―,―,0
20240330,0001,02,中山,土,2,3連複,04―05―16,1500,―,―,0
20240330,0001,03,中山,土,2,3連複,04―06―16,1500,―,―,0
20240330,0001,04,中山,土,2,3連複,04―15―16,1500,―,―,0
20240330,0002,01,阪神,土,3,3連複,02―05―13,500,―,―,0
20240330,0002,02,阪神,土,3,3連複,02―11―13,500,―,―,0
20240330,0002,03,阪神,土,3,3連複,02―12―13,500,―,―,0
20240330,0002,04,阪神,土,3,3連複,02―13―18,500,―,―,0
20240330,0002,05,阪神,土,3,3連複,05―11―13,500,―,―,0
20240330,0002,06,阪神,土,3,3連複,05―12―13,500,―,―,0
20240330,0002,07,阪神,土,3,3連複,05―13―18,500,―,―,0
20240330,0002,08,阪神,土,3,3連複,11―12―13,500,―,―,0
20240330,0002,09,阪神,土,3,3連複,11―13―18,500,―,―,0
20240330,0002,10,阪神,土,3,3連複,12―13―18,500,―,―,0
20240330,0003,01,中山,土,3,ワイド,07―12,5000,的中07―12,240,12000
20240330,0004,01,中山,土,4,3連複,01―02―15,500,―,―,0
20240330,0004,02,中山,土,4,3連複,01―05―15,500,―,―,0
20240330,0004,03,中山,土,4,3連複,01―09―15,500,―,―,0
20240330,0004,04,中山,土,4,3連複,01―12―15,500,―,―,0
20240330,0004,05,中山,土,4,3連複,02―05―15,500,―,―,0
20240330,0004,06,中山,土,4,3連複,02―09―15,500,―,―,0
20240330,0004,07,中山,土,4,3連複,02―12―15,500,―,―,0
20240330,0004,08,中山,土,4,3連複,05―09―15,500,―,―,0
20240330,0004,09,中山,土,4,3連複,05―12―15,500,―,―,0
20240330,0004,10,中山,土,4,3連複,09―12―15,500,―,―,0
20240330,0004,11,中山,土,4,馬連,12―15,1000,―,―,0
20240330,0005,01,阪神,土,5,複勝,06,5000,的中06,160,8000
20240330,0006,01,中山,土,5,3連複,02―03―05,500,―,―,0
20240330,0006,02,中山,土,5,3連複,02―03―08,500,―,―,0
20240330,0006,03,中山,土,5,3連複,02―03―10,500,―,―,0
20240330,0006,04,中山,土,5,3連複,02―03―13,500,―,―,0
20240330,0006,05,中山,土,5,3連複,02―05―08,500,―,―,0
20240330,0006,06,中山,土,5,3連複,02―05―10,500,―,―,0
20240330,0006,07,中山,土,5,3連複,02―05―13,500,―,―,0
20240330,0006,08,中山,土,5,3連複,02―08―10,500,―,―,0
20240330,0006,09,中山,土,5,3連複,02―08―13,500,的中02―08―13,1260,6300
20240330,0006,10,中山,土,5,3連複,02―10―13,500,―,―,0
20240330,0006,11,中山,土,5,馬連,02―03,1000,―,―,0
20240330,0006,12,中山,土,5,馬連,02―05,1500,―,―,0
20240330,0006,13,中山,土,5,馬連,02―08,1500,―,―,0
20240330,0006,14,中山,土,5,馬連,02―10,500,―,―,0
20240330,0007,01,阪神,土,6,3連複,01―02―05,500,―,―,0
20240330,0007,02,阪神,土,6,3連複,01―02―08,500,―,―,0
20240330,0007,03,阪神,土,6,3連複,01―02―10,500,―,―,0
20240330,0007,04,阪神,土,6,3連複,01―02―11,500,―,―,0
20240330,0007,05,阪神,土,6,3連複,01―05―08,500,―,―,0
20240330,0007,06,阪神,土,6,3連複,01―05―10,500,―,―,0
20240330,0007,07,阪神,土,6,3連複,01―05―11,500,―,―,0
20240330,0007,08,阪神,土,6,3連複,01―08―10,500,―,―,0
20240330,0007,09,阪神,土,6,3連複,01―08―11,500,―,―,0
20240330,0007,10,阪神,土,6,3連複,01―10―11,500,―,―,0
20240330,0008,01,中山,土,6,3連複,01―02―04,1000,―,―,0
20240330,0008,02,中山,土,6,3連複,01―02―05,1000,―,―,0
20240330,0008,03,中山,土,6,3連複,01―02―07,500,―,―,0
20240330,0008,04,中山,土,6,3連複,01―02―08,500,―,―,0
20240330,0008,05,中山,土,6,3連複,02―04―07,1000,―,―,0
20240330,0008,06,中山,土,6,3連複,02―04―08,1000,―,―,0
20240330,0008,07,中山,土,6,3連複,02―05―07,1000,的中02―05―07,2400,24000
20240330,0008,08,中山,土,6,3連複,02―05―08,1000,―,―,0
20240330,0008,09,中山,土,6,3連複,02―07―08,500,―,―,0
20240330,0008,10,中山,土,6,馬単,02→01,500,―,―,0
20240330,0008,11,中山,土,6,馬単,02→05,3000,―,―,0
20240330,0009,01,中山,土,7,馬連,02―05,1500,―,―,0
20240330,0009,02,中山,土,7,馬連,05―10,1500,―,―,0
20240330,0010,01,中山,土,9,3連複,04―06―07,300,―,―,0
20240330,0010,02,中山,土,9,3連複,04―07―09,300,―,―,0
20240330,0010,03,中山,土,9,3連複,04―07―10,300,―,―,0
20240330,0010,04,中山,土,9,3連複,04―07―11,300,―,―,0
20240330,0010,05,中山,土,9,3連複,06―07―09,300,―,―,0
20240330,0010,06,中山,土,9,3連複,06―07―10,300,―,―,0
20240330,0010,07,中山,土,9,3連複,06―07―11,300,―,―,0
20240330,0010,08,中山,土,9,3連複,07―09―10,300,―,―,0
20240330,0010,09,中山,土,9,3連複,07―09―11,300,―,―,0
20240330,0010,10,中山,土,9,3連複,07―10―11,300,―,―,0
20240330,0011,01,阪神,土,11,3連複,06―07―14,1000,―,―,0
20240330,0011,02,阪神,土,11,3連複,06―09―14,2000,―,―,0
20240330,0011,03,阪神,土,11,3連複,06―11―14,1000,―,―,0
20240330,0011,04,阪神,土,11,3連複,06―14―15,1000,―,―,0
20240330,0011,05,阪神,土,11,3連複,07―09―14,1000,―,―,0
20240330,0011,06,阪神,土,11,3連複,07―11―14,1000,―,―,0
20240330,0011,07,阪神,土,11,3連複,07―14―15,1000,―,―,0
20240330,0011,08,阪神,土,11,3連複,09―11―14,1000,―,―,0
20240330,0011,09,阪神,土,11,3連複,09―14―15,2000,―,―,0
20240330,0011,10,阪神,土,11,3連複,11―14―15,1000,―,―,0
20240330,0012,01,中山,土,11,馬連,02―07,1000,―,―,0
20240330,0012,02,中山,土,11,馬連,02―08,1000,―,―,0
20240330,0012,03,中山,土,11,馬連,02―11,1000,―,―,0
20240330,0012,04,中山,土,11,馬連,07―08,1000,―,―,0
20240330,0012,05,中山,土,11,馬連,07―11,2000,―,―,0
20240330,0012,06,中山,土,11,馬連,08―11,1000,―,―,0
20240330,0012,07,中山,土,11,ワイド,07―08,3000,―,―,0
20240330,0013,01,阪神,土,12,3連単,01→02→08,1000,―,―,0
20240330,0013,02,阪神,土,12,3連単,01→02→09,1000,―,―,0
