日付,受付番号,通番,場名,曜日,レース,式別,馬／組番,購入金額,的中／返還,払戻単価,払戻／返還金額
20240427,0001,01,東京,土,1,3連単,06→01→05,700,―,―,0
20240427,0001,02,東京,土,1,3連単,06→01→11,700,―,―,0
20240427,0001,03,東京,土,1,3連単,06→01→12,300,―,―,0
20240427,0001,04,東京,土,1,3連単,06→01→14,300,―,―,0
20240427,0001,05,東京,土,1,3連単,06→05→01,1000,的中06→05→01,1040,10400
20240427,0001,06,東京,土,1,3連単,06→05→11,1000,―,―,0
20240427,0001,07,東京,土,1,3連単,06→05→12,400,―,―,0
20240427,0001,08,東京,土,1,3連単,06→05→14,500,―,―,0
20240427,0001,09,東京,土,1,3連単,06→11→01,200,―,―,0
20240427,0001,10,東京,土,1,3連単,06→11→05,200,―,―,0
20240427,0001,11,東京,土,1,3連単,06→11→12,100,―,―,0
20240427,0001,12,東京,土,1,3連単,06→11→14,100,―,―,0
20240427,0001,13,東京,土,1,ワイド,05―06,4500,的中05―06,170,7650
20240427,0002,01,京都,土,2,3連複,01―07―09,300,―,―,0
20240427,0002,02,京都,土,2,3連複,01―07―13,1000,―,―,0
20240427,0002,03,京都,土,2,3連複,01―09―13,1000,―,―,0
20240427,0002,04,京都,土,2,3連複,07―09―13,2000,―,―,0
20240427,0002,05,京都,土,2,ワイド,07―09,1000,―,―,0
20240427,0003,01,東京,土,2,3連単,09→14→04,500,―,―,0
20240427,0003,02,東京,土,2,3連単,09→14→06,500,―,―,0
20240427,0003,03,東京,土,2,3連単,09→14→11,500,―,―,0
20240427,0003,04,東京,土,2,3連単,09→14→13,500,―,―,0
20240427,0003,05,東京,土,2,3連単,14→09→04,300,―,―,0
20240427,0003,06,東京,土,2,3連単,14→09→06,500,―,―,0
20240427,0003,07,東京,土,2,3連単,14→09→11,200,―,―,0
20240427,0003,08,東京,土,2,3連単,14→09→13,200,―,―,0
20240427,0003,09,東京,土,2,3連複,04―06―09,500,―,―,0
20240427,0003,10,東京,土,2,3連複,04―09―11,500,―,―,0
20240427,0003,11,東京,土,2,3連複,04―09―13,500,―,―,0
20240427,0003,12,東京,土,2,3連複,04―09―14,1000,―,―,0
20240427,0003,13,東京,土,2,3連複,06―09―11,500,―,―,0
20240427,0003,14,東京,土,2,3連複,06―09―13,500,―,―,0
20240427,0003,15,東京,土,2,3連複,06―09―14,500,―,―,0
20240427,0003,16,東京,土,2,3連複,09―11―13,500,―,―,0
20240427,0003,17,東京,土,2,3連複,09―11―14,500,―,―,0
20240427,0003,18,東京,土,2,3連複,09―13―14,500,―,―,0
20240427,0004,01,京都,土,3,ワイド,01―05,1000,―,―,0
20240427,0004,02,京都,土,3,ワイド,03―05,1000,―,―,0
20240427,0004,03,京都,土,3,ワイド,05―06,1000,的中05―06,460,4600
20240427,0004,04,京都,土,3,3連複,01―02―05,100,―,―,0
20240427,0004,05,京都,土,3,3連複,01―03―05,1000,―,―,0
20240427,0004,06,京都,土,3,3連複,01―05―06,1000,―,―,0
20240427,0004,07,京都,土,3,3連複,01―05―10,1000,―,―,0
20240427,0004,08,京都,土,3,3連複,02―03―05,100,―,―,0
20240427,0004,09,京都,土,3,3連複,02―05―06,100,―,―,0
