日付,受付番号,通番,場名,曜日,レース,式別,馬／組番,購入金額,的中／返還,払戻単価,払戻／返還金額
20240331,0015,01,メイダン（ＵＡＥ）,日,6,馬単,13→05,1000,―,―,0
20240331,0015,02,メイダン（ＵＡＥ）,日,6,馬単,13→10,1000,―,―,0
20240331,0015,03,メイダン（ＵＡＥ）,日,6,3連複,03―05―13,500,―,―,0
20240331,0015,04,メイダン（ＵＡＥ）,日,6,3連複,03―09―13,500,―,―,0
20240331,0015,05,メイダン（ＵＡＥ）,日,6,3連複,03―10―13,500,―,―,0
20240331,0015,06,メイダン（ＵＡＥ）,日,6,3連複,03―11―13,500,―,―,0
20240331,0015,07,メイダン（ＵＡＥ）,日,6,3連複,05―09―13,500,―,―,0
20240331,0015,08,メイダン（ＵＡＥ）,日,6,3連複,05―10―13,500,―,―,0
20240331,0015,09,メイダン（ＵＡＥ）,日,6,3連複,05―11―13,500,―,―,0
20240331,0015,10,メイダン（ＵＡＥ）,日,6,3連複,09―10―13,500,―,―,0
20240331,0015,11,メイダン（ＵＡＥ）,日,6,3連複,09―11―13,500,―,―,0
20240331,0015,12,メイダン（ＵＡＥ）,日,6,3連複,10―11―13,500,―,―,0
20240331,0016,01,メイダン（ＵＡＥ）,日,7,ワイド,07―16,500,―,―,0
20240331,0016,02,メイダン（ＵＡＥ）,日,7,ワイド,10―16,500,―,―,0
20240331,0016,03,メイダン（ＵＡＥ）,日,7,単勝,16,500,―,―,0
20240331,0016,04,メイダン（ＵＡＥ）,日,7,複勝,16,2500,―,―,0
20240331,0017,01,メイダン（ＵＡＥ）,日,8,馬連,02―09,2000,―,―,0
20240331,0017,02,メイダン（ＵＡＥ）,日,8,馬連,08―09,500,―,―,0
20240331,0017,03,メイダン（ＵＡＥ）,日,8,馬連,09―10,1000,―,―,0
20240331,0017,04,メイダン（ＵＡＥ）,日,8,馬連,09―11,1500,―,―,0
20240331,0018,01,メイダン（ＵＡＥ）,日,8,馬単1着ながし,09／02；10；11,500／1500,―,―,0
20240331,0019,01,メイダン（ＵＡＥ）,日,9,3連複,01―02―04,100,―,―,0
20240331,0019,02,メイダン（ＵＡＥ）,日,9,3連複,01―02―06,100,―,―,0
20240331,0019,03,メイダン（ＵＡＥ）,日,9,3連複,01―02―07,100,―,―,0
20240331,0019,04,メイダン（ＵＡＥ）,日,9,3連複,01―02―09,100,―,―,0
20240331,0019,05,メイダン（ＵＡＥ）,日,9,3連複,01―04―06,100,―,―,0
20240331,0019,06,メイダン（ＵＡＥ）,日,9,3連複,01―04―07,100,―,―,0
20240331,0019,07,メイダン（ＵＡＥ）,日,9,3連複,01―04―09,100,―,―,0
20240331,0019,08,メイダン（ＵＡＥ）,日,9,3連複,01―06―07,100,―,―,0
20240331,0019,09,メイダン（ＵＡＥ）,日,9,3連複,01―06―09,100,―,―,0
20240331,0019,10,メイダン（ＵＡＥ）,日,9,3連複,01―07―09,100,―,―,0
20240331,0019,11,メイダン（ＵＡＥ）,日,9,3連複,02―04―06,100,―,―,0
20240331,0019,12,メイダン（ＵＡＥ）,日,9,3連複,02―04―07,100,―,―,0
20240331,0019,13,メイダン（ＵＡＥ）,日,9,3連複,02―04―09,100,―,―,0
20240331,0019,14,メイダン（ＵＡＥ）,日,9,3連複,02―06―07,100,―,―,0
20240331,0019,15,メイダン（ＵＡＥ）,日,9,3連複,02―06―09,100,―,―,0
20240331,0019,16,メイダン（ＵＡＥ）,日,9,3連複,02―07―09,100,―,―,0
20240331,0019,17,メイダン（ＵＡＥ）,日,9,3連複,04―06―07,1000,―,―,0
20240331,0019,18,メイダン（ＵＡＥ）,日,9,3連複,04―06―09,1000,―,―,0
20240331,0019,19,メイダン（ＵＡＥ）,日,9,3連複,04―07―09,1000,―,―,0
20240331,0019,20,メイダン（ＵＡＥ）,日,9,3連複,06―07―09,1000,―,―,0
20240331,0020,01,中山,日,2,3連複,04―11―13,500,―,―,0
20240331,0020,02,中山,日,2,3連複,04―12―13,500,―,―,0
20240331,0020,03,中山,日,2,3連複,04―13―14,500,―,―,0
20240331,0020,04,中山,日,2,3連複,04―13―15,500,―,―,0
20240331,0020,05,中山,日,2,3連複,11―12―13,500,―,―,0
20240331,0020,06,中山,日,2,3連複,11―13―14,500,―,―,0
20240331,0020,07,中山,日,2,3連複,11―13―15,500,―,―,0
20240331,0020,08,中山,日,2,3連複,12―13―14,1000,的中12―13―14,310,3100
20240331,0020,09,中山,日,2,3連複,12―13―15,500,―,―,0
20240331,0020,10,中山,日,2,3連複,13―14―15,1000,―,―,0
20240331,0020,11,中山,日,2,馬単,13→11,1000,―,―,0
20240331,0020,12,中山,日,2,馬単,13→12,1000,―,―,0
20240331,0020,13,中山,日,2,馬単,13→15,1000,―,―,0
20240331,0021,01,阪神,日,10,3連複,02―05―06,500,―,―,0
20240331,0021,02,阪神,日,10,3連複,02―05―11,500,―,―,0
20240331,0021,03,阪神,日,10,3連複,02―05―15,500,―,―,0
20240331,0021,04,阪神,日,10,3連複,02―05―16,500,―,―,0
20240331,0021,05,阪神,日,10,3連複,05―06―11,500,―,―,0
20240331,0021,06,阪神,日,10,3連複,05―06―15,500,―,―,0
20240331,0021,07,阪神,日,10,3連複,05―06―16,500,―,―,0
20240331,0021,08,阪神,日,10,3連複,05―11―15,500,―,―,0
20240331,0021,09,阪神,日,10,3連複,05―11―16,500,―,―,0
20240331,0021,10,阪神,日,10,3連複,05―15―16,500,―,―,0
20240331,0022,01,阪神,日,11,3連複,03―05―06,300,―,―,0
20240331,0022,02,阪神,日,11,3連複,03―05―07,300,―,―,0
20240331,0022,03,阪神,日,11,3連複,03―05―08,300,―,―,0
20240331,0022,04,阪神,日,11,3連複,03―05―09,300,―,―,0
20240331,0022,05,阪神,日,11,3連複,03―05―11,300,―,―,0
20240331,0022,06,阪神,日,11,3連複,03―06―07,300,―,―,0
20240331,0022,07,阪神,日,11,3連複,03―06―08,300,―,―,0
20240331,0022,08,阪神,日,11,3連複,03―06―09,300,―,―,0
20240331,0022,09,阪神,日,11,3連複,03―06―11,300,―,―,0
20240331,0022,10,阪神,日,11,3連複,03―07―08,300,―,―,0
20240331,0022,11,阪神,日,11,3連複,03―07―09,300,―,―,0
20240331,0022,12,阪神,日,11,3連複,03―07―11,300,―,―,0
20240331,0022,13,阪神,日,11,3連複,03―08―09,300,―,―,0
20240331,0022,14,阪神,日,11,3連複,03―08―11,300,―,―,0
20240331,0022,15,阪神,日,11,3連複,03―09―11,300,―,―,0
20240331,0022,16,阪神,日,11,3連複,05―06―07,300,―,―,0
20240331,0022,17,阪神,日,11,3連複,05―06―08,300,―,―,0
20240331,0022,18,阪神,日,11,3連複,05―06―09,300,―,―,0
20240331,0022,19,阪神,日,11,3連複,05―06―11,300,―,―,0
20240331,0022,20,阪神,日,11,3連複,05―07―08,300,―,―,0
20240331,0022,21,阪神,日,11,3連複,05―07―09,300,―,―,0
20240331,0022,22,阪神,日,11,3連複,05―07―11,300,―,―,0
20240331,0022,23,阪神,日,11,3連複,05―08―09,300,―,―,0
20240331,0022,24,阪神,日,11,3連複,05―08―11,300,―,―,0
20240331,0022,25,阪神,日,11,3連複,05―09―11,300,―,―,0
20240331,0022,26,阪神,日,11,3連複,06―07―08,300,―,―,0
20240331,0022,27,阪神,日,11,3連複,06―07―09,300,―,―,0
20240331,0022,28,阪神,日,11,3連複,06―07―11,300,―,―,0
20240331,0022,29,阪神,日,11,3連複,06―08―09,300,―,―,0
20240331,0022,30,阪神,日,11,3連複,06―08―11,300,―,―,0
20240331,0022,31,阪神,日,11,3連複,06―09―11,300,―,―,0
20240331,0022,32,阪神,日,11,3連複,07―08―09,300,―,―,0
20240331,0022,33,阪神,日,11,3連複,07―08―11,300,―,―,0
20240331,0022,34,阪神,日,11,3連複,07―09―11,300,―,―,0
20240331,0022,35,阪神,日,11,3連複,08―09―11,300,―,―,0
20240331,0022,36,阪神,日,11,3連複,03―05―09,200,―,―,0
20240331,0022,37,阪神,日,11,3連複,03―06―09,200,―,―,0
20240331,0022,38,阪神,日,11,3連複,03―07―09,200,―,―,0
20240331,0022,39,阪神,日,11,3連複,03―08―09,200,―,―,0
20240331,0022,40,阪神,日,11,3連複,03―09―11,200,―,―,0
20240331,0022,41,阪神,日,11,3連複,05―06―09,200,―,―,0
20240331,0022,42,阪神,日,11,3連複,05―07―09,200,―,―,0
20240331,0022,43,阪神,日,11,3連複,05―08―09,200,―,―,0
20240331,0022,44,阪神,日,11,3連複,05―09―11,200,―,―,0
20240331,0022,45,阪神,日,11,3連複,06―07―09,200,―,―,0
20240331,0022,46,阪神,日,11,3連複,06―08―09,200,―,―,0
20240331,0022,47,阪神,日,11,3連複,06―09―11,200,―,―,0
20240331,0022,48,阪神,日,11,3連複,07―08―09,200,―,―,0
20240331,0022,49,阪神,日,11,3連複,07―09―11,200,―,―,0
20240331,0022,50,阪神,日,11,3連複,08―09―11,200,―,―,0
20240331,0022,51,阪神,日,11,複勝,09,10000,―,―,0
20240331,0022,52,阪神,日,11,単勝,05,1500,―,―,0
20240331,0022,53,阪神,日,11,単勝,09,1800,―,―,0
,,合計,,,,,,63900,,,3100
