日付,受付番号,通番,場名,曜日,レース,式別,馬／組番,購入金額,的中／返還,払戻単価,払戻／返還金額
20240505,0026,05,京都,日,3,3連複,01―02―10,200,―,―,0
20240505,0026,06,京都,日,3,3連複,01―02―12,200,―,―,0
20240505,0026,07,京都,日,3,3連複,01―10―12,200,―,―,0
20240505,0026,08,京都,日,3,3連複,02―10―12,200,―,―,0
20240505,0027,01,京都,日,4,3連複,01―07―11,500,―,―,0
20240505,0027,02,京都,日,4,3連複,01―07―13,1000,―,―,0
20240505,0027,03,京都,日,4,3連複,01―07―14,2000,―,―,0
20240505,0027,04,京都,日,4,3連複,01―07―15,2000,―,―,0
20240505,0027,05,京都,日,4,3連複,07―11―13,500,―,―,0
20240505,0027,06,京都,日,4,3連複,07―11―14,500,―,―,0
20240505,0027,07,京都,日,4,3連複,07―11―15,500,―,―,0
20240505,0027,08,京都,日,4,3連複,07―13―14,500,―,―,0
20240505,0027,09,京都,日,4,3連複,07―13―15,500,―,―,0
20240505,0027,10,京都,日,4,3連複,07―14―15,500,―,―,0
20240505,0028,01,東京,日,4,馬単,03→04,1000,―,―,0
20240505,0028,02,東京,日,4,馬単,03→07,1000,―,―,0
20240505,0028,03,東京,日,4,馬単,03→09,1000,―,―,0
20240505,0029,01,京都,日,5,ワイド,01―02,1000,返還02,―,1000
20240505,0029,02,京都,日,5,ワイド,02―03,2000,返還02,―,2000
20240505,0029,03,京都,日,5,3連複,01―02―03,700,返還02,―,700
20240505,0029,04,京都,日,5,3連複,01―02―05,500,返還02,―,500
20240505,0029,05,京都,日,5,3連複,01―02―07,500,返還02,―,500
20240505,0029,06,京都,日,5,3連複,01―02―10,500,返還02,―,500
20240505,0029,07,京都,日,5,3連複,02―03―05,1000,返還02,―,1000
20240505,0029,08,京都,日,5,3連複,02―03―07,500,返還02,―,500
20240505,0029,09,京都,日,5,3連複,02―03―10,1000,返還02,―,1000
20240505,0029,10,京都,日,5,3連複,02―05―07,500,返還02,―,500
20240505,0029,11,京都,日,5,3連複,02―05―10,1000,返還02,―,1000
20240505,0029,12,京都,日,5,3連複,02―07―10,500,返還02,―,500
20240505,0029,13,京都,日,5,馬単,02→01,500,返還02,―,500
20240505,0029,14,京都,日,5,馬単,02→03,500,返還02,―,500
20240505,0030,01,東京,日,5,単勝,08,1500,―,―,0
20240505,0030,02,東京,日,5,馬連,04―08,500,―,―,0
20240505,0030,03,東京,日,5,馬連,08―11,1000,的中08―11,590,5900
20240505,0030,04,東京,日,5,馬連,08―12,500,―,―,0
20240505,0031,01,京都,日,6,3連複,01―02―03,300,―,―,0
20240505,0031,02,京都,日,6,3連複,01―03―05,300,―,―,0
20240505,0031,03,京都,日,6,3連複,01―03―07,200,―,―,0
20240505,0031,04,京都,日,6,3連複,01―03―16,300,―,―,0
20240505,0031,05,京都,日,6,3連複,02―03―05,200,―,―,0
20240505,0031,06,京都,日,6,3連複,02―03―07,200,―,―,0
20240505,0031,07,京都,日,6,3連複,02―03―16,300,―,―,0
20240505,0031,08,京都,日,6,3連複,03―05―07,200,―,―,0
20240505,0031,09,京都,日,6,3連複,03―05―16,200,―,―,0
20240505,0031,10,京都,日,6,3連複,03―07―16,300,―,―,0
20240505,0032,01,東京,日,11,3連複フォーメーション,14／05；06；09；13；18／02；03；05；06；09；13；16；18,400／10000,的中06―14―16,2540,10160
20240505,0033,01,東京,日,11,馬連,05―14,2000,―,―,0
20240505,0033,02,東京,日,11,馬連,06―14,1000,―,―,0
20240505,0033,03,東京,日,11,馬連,09―14,500,―,―,0
20240505,0033,04,東京,日,11,馬連,13―14,1000,―,―,0
20240505,0033,05,東京,日,11,馬連,14―18,3000,―,―,0
20240505,0034,01,東京,日,11,単勝,06,500,―,―,0
20240505,0034,02,東京,日,11,単勝,18,1000,―,―,0
20240505,0035,01,東京,日,12,ワイドフォーメーション,04；14／10；15,1000／4000,―,―,0
20240505,0035,02,東京,日,12,3連複軸1頭ながし,15／04；09；10；11；14,500／5000,―,―,0
,,合計,,,,,,87300,,,56780
