日付,受付番号,通番,場名,曜日,レース,式別,馬／組番,購入金額,的中／返還,払戻単価,払戻／返還金額
20240114,0010,01,京都,日,2,馬単,04→11,2000,―,―,0
20240114,0010,02,京都,日,2,馬単,04→12,1000,―,―,0
20240114,0010,03,京都,日,2,3連複,04―11―12,1000,―,―,0
20240114,0011,01,京都,日,3,ワイド,08―13,2000,―,―,0
20240114,0012,01,中山,日,3,ワイド,03―05,500,―,―,0
20240114,0012,02,中山,日,3,ワイド,03―07,2500,―,―,0
20240114,0012,03,中山,日,3,単勝,03,1000,―,―,0
20240114,0013,01,京都,日,4,馬連,01―08,2000,―,―,0
20240114,0013,02,京都,日,4,馬連,01―10,1000,―,―,0
20240114,0013,03,京都,日,4,ワイド,01―10,2000,―,―,0
20240114,0014,01,京都,日,10,馬単,05→02,200,―,―,0
20240114,0014,02,京都,日,10,馬単,05→03,200,―,―,0
20240114,0014,03,京都,日,10,馬単,05→13,200,―,―,0
20240114,0014,04,京都,日,10,馬単,06→02,1000,的中06→02,810,8100
20240114,0014,05,京都,日,10,馬単,06→03,2000,―,―,0
20240114,0014,06,京都,日,10,馬単,06→13,2000,―,―,0
20240114,0015,01,京都,日,11,馬単,04→05,1000,―,―,0
20240114,0015,02,京都,日,11,馬単,04→06,500,―,―,0
20240114,0015,03,京都,日,11,馬単,04→07,1000,―,―,0
20240114,0015,04,京都,日,11,馬単,04→10,500,―,―,0
20240114,0015,05,京都,日,11,馬単,04→13,500,―,―,0
20240114,0015,06,京都,日,11,馬単,05→04,1000,―,―,0
20240114,0015,07,京都,日,11,馬単,05→06,500,―,―,0
20240114,0015,08,京都,日,11,馬単,05→07,500,―,―,0
20240114,0015,09,京都,日,11,馬単,05→10,500,―,―,0
20240114,0015,10,京都,日,11,馬単,05→13,500,―,―,0
20240114,0015,11,京都,日,11,馬単,07→04,1000,―,―,0
20240114,0015,12,京都,日,11,馬単,07→05,1000,―,―,0
20240114,0015,13,京都,日,11,馬単,07→06,500,―,―,0
20240114,0015,14,京都,日,11,馬単,07→10,500,―,―,0
20240114,0015,15,京都,日,11,馬単,07→13,500,―,―,0
20240114,0015,16,京都,日,11,3連単,04→05→06,100,―,―,0
20240114,0015,17,京都,日,11,3連単,04→05→07,100,―,―,0
20240114,0015,18,京都,日,11,3連単,04→05→10,100,―,―,0
20240114,0015,19,京都,日,11,3連単,04→05→13,100,―,―,0
20240114,0015,20,京都,日,11,3連単,04→06→05,100,―,―,0
20240114,0015,21,京都,日,11,3連単,04→06→07,100,―,―,0
20240114,0015,22,京都,日,11,3連単,04→06→10,100,―,―,0
20240114,0015,23,京都,日,11,3連単,04→06→13,100,―,―,0
20240114,0015,24,京都,日,11,3連単,04→07→05,100,―,―,0
20240114,0015,25,京都,日,11,3連単,04→07→06,100,―,―,0
20240114,0015,26,京都,日,11,3連単,04→07→10,100,―,―,0
20240114,0015,27,京都,日,11,3連単,04→07→13,100,―,―,0
20240114,0015,28,京都,日,11,3連単,04→10→05,100,―,―,0
20240114,0015,29,京都,日,11,3連単,04→10→06,100,―,―,0
20240114,0015,30,京都,日,11,3連単,04→10→07,100,―,―,0
20240114,0015,31,京都,日,11,3連単,04→10→13,100,―,―,0
20240114,0015,32,京都,日,11,3連単,04→13→05,100,―,―,0
20240114,0015,33,京都,日,11,3連単,04→13→06,100,―,―,0
20240114,0015,34,京都,日,11,3連単,04→13→07,100,―,―,0
20240114,0015,35,京都,日,11,3連単,04→13→10,100,―,―,0
20240114,0015,36,京都,日,11,ワイド,04―05,2000,―,―,0
20240114,0015,37,京都,日,11,ワイド,04―07,2000,―,―,0
20240114,0016,01,中山,日,11,馬連,02―15,5000,―,―,0
20240114,0016,02,中山,日,11,馬連,06―15,5000,―,―,0
20240114,0017,01,京都,日,12,馬単,01→05,1000,―,―,0
20240114,0017,02,京都,日,12,馬単,01→06,1000,―,―,0
20240114,0017,03,京都,日,12,馬単,01→07,1000,―,―,0
20240114,0017,04,京都,日,12,馬単,01→09,1000,―,―,0
20240114,0017,05,京都,日,12,馬単,01→10,1000,的中01→10,1360,13600
20240114,0017,06,京都,日,12,馬単,05→01,1000,―,―,0
20240114,0017,07,京都,日,12,馬単,05→06,1000,―,―,0
20240114,0017,08,京都,日,12,馬単,05→07,1000,―,―,0
20240114,0017,09,京都,日,12,馬単,05→09,1000,―,―,0
20240114,0017,10,京都,日,12,馬単,05→10,1000,―,―,0
20240114,0018,01,京都,日,12,ワイド,01―05,1500,的中01―05,410,6150
20240114,0019,01,中山,日,12,複勝,03,9700,―,―,0
,,合計,,,,,,67800,,,27850
