日付,受付番号,通番,場名,曜日,レース,式別,馬／組番,購入金額,的中／返還,払戻単価,払戻／返還金額
20240526,0022,01,東京,日,1,3連複,04―06―07,300,―,―,0
20240526,0022,02,東京,日,1,3連複,04―06―11,300,―,―,0
20240526,0022,03,東京,日,1,3連複,04―06―15,300,―,―,0
20240526,0022,04,東京,日,1,3連複,06―07―10,300,―,―,0
20240526,0022,05,東京,日,1,3連複,06―07―11,300,―,―,0
20240526,0022,06,東京,日,1,3連複,06―07―15,300,―,―,0
20240526,0022,07,東京,日,1,3連複,06―10―11,300,―,―,0
20240526,0022,08,東京,日,1,3連複,06―10―15,1000,―,―,0
20240526,0022,09,東京,日,1,3連複,06―11―15,300,―,―,0
20240526,0022,10,東京,日,1,ワイド,06―15,1000,―,―,0
20240526,0023,01,京都,日,1,単勝,10,500,―,―,0
20240526,0023,02,京都,日,1,複勝,10,2000,―,―,0
20240526,0024,01,東京,日,2,3連複,06―09―15,1000,―,―,0
20240526,0024,02,東京,日,2,3連複,07―09―15,1000,―,―,0
20240526,0024,03,東京,日,2,3連複,09―13―15,1500,―,―,0
20240526,0024,04,東京,日,2,3連複,09―14―15,1500,―,―,0
20240526,0024,05,東京,日,2,馬単,09→13,1000,―,―,0
20240526,0024,06,東京,日,2,馬単,09→14,500,―,―,0
20240526,0024,07,東京,日,2,馬単,09→15,1000,―,―,0
20240526,0025,01,京都,日,2,単勝,09,1000,―,―,0
20240526,0025,02,京都,日,2,馬連,04―09,1000,―,―,0
20240526,0025,03,京都,日,2,馬連,05―09,1000,―,―,0
20240526,0025,04,京都,日,2,馬連,09―13,1000,―,―,0
20240526,0026,01,東京,日,3,馬単,08→07,500,―,―,0
20240526,0026,02,東京,日,3,馬単,08→11,1000,―,―,0
20240526,0026,03,東京,日,3,馬単,08→15,1000,―,―,0
20240526,0026,04,東京,日,3,3連単,08→07→11,100,―,―,0
20240526,0026,05,東京,日,3,3連単,08→07→13,1000,―,―,0
20240526,0026,06,東京,日,3,3連単,08→07→14,100,―,―,0
20240526,0026,07,東京,日,3,3連単,08→07→15,100,―,―,0
20240526,0026,08,東京,日,3,3連単,08→11→07,500,―,―,0
20240526,0026,09,東京,日,3,3連単,08→11→13,1000,―,―,0
20240526,0026,10,東京,日,3,3連単,08→11→14,100,―,―,0
20240526,0026,11,東京,日,3,3連単,08→11→15,500,―,―,0
20240526,0026,12,東京,日,3,3連単,08→13→07,500,的中08→13→07,2870,14350
20240526,0026,13,東京,日,3,3連単,08→13→11,800,―,―,0
20240526,0026,14,東京,日,3,3連単,08→13→14,300,―,―,0
20240526,0026,15,東京,日,3,3連単,08→13→15,500,―,―,0
20240526,0026,16,東京,日,3,3連単,08→15→07,100,―,―,0
20240526,0026,17,東京,日,3,3連単,08→15→11,300,―,―,0
20240526,0026,18,東京,日,3,3連単,08→15→13,1000,―,―,0
20240526,0026,19,東京,日,3,3連単,08→15→14,100,―,―,0
20240526,0027,01,東京,日,5,3連複,02―03―06,500,―,―,0
20240526,0027,02,東京,日,5,3連複,02―05―06,1000,―,―,0
20240526,0027,03,東京,日,5,3連複,02―06―11,500,―,―,0
20240526,0027,04,東京,日,5,3連複,02―06―13,1000,―,―,0
20240526,0027,05,東京,日,5,ワイド,02―06,2000,―,―,0
20240526,0028,01,京都,日,5,ワイド,03―09,1500,的中03―09,480,7200
20240526,0028,02,京都,日,5,ワイド,03―12,1500,的中03―12,310,4650
20240526,0029,01,京都,日,6,3連複,02―04―09,1000,―,―,0
20240526,0029,02,京都,日,6,3連複,02―06―09,1000,―,―,0
20240526,0029,03,京都,日,6,3連複,02―08―09,500,―,―,0
20240526,0029,04,京都,日,6,3連複,02―09―12,1000,―,―,0
20240526,0030,01,東京,日,7,3連複,01―03―08,500,―,―,0
20240526,0030,02,東京,日,7,3連複,01―03―10,500,―,―,0
20240526,0030,03,東京,日,7,3連複,01―03―13,500,―,―,0
20240526,0030,04,東京,日,7,3連複,01―03―16,500,―,―,0
20240526,0030,05,東京,日,7,3連複,01―08―10,500,―,―,0
20240526,0030,06,東京,日,7,3連複,01―08―13,500,―,―,0
20240526,0030,07,東京,日,7,3連複,01―08―16,500,―,―,0
20240526,0030,08,東京,日,7,3連複,01―10―13,500,―,―,0
20240526,0030,09,東京,日,7,3連複,01―10―16,500,的中01―10―16,1610,8050
20240526,0030,10,東京,日,7,3連複,01―13―16,500,―,―,0
20240526,0030,11,東京,日,7,馬単,01→03,500,―,―,0
20240526,0030,12,東京,日,7,馬単,01→08,500,―,―,0
20240526,0030,13,東京,日,7,馬単,01→13,500,―,―,0
20240526,0030,14,東京,日,7,馬単,01→16,500,―,―,0
20240526,0030,15,東京,日,7,馬単,01→10,1000,的中01→10,1060,10600
20240526,0031,01,京都,日,7,3連複,02―04―06,1500,―,―,0
20240526,0032,01,東京,日,8,単勝,10,2000,―,―,0
20240526,0032,02,東京,日,8,ワイド,09―10,1000,―,―,0
20240526,0032,03,東京,日,8,馬単,10→04,1000,―,―,0
20240526,0032,04,東京,日,8,馬単,10→05,1000,―,―,0
20240526,0032,05,東京,日,8,馬単,10→09,100,―,―,0
20240526,0032,06,東京,日,8,3連複,04―05―10,2500,―,―,0
20240526,0032,07,東京,日,8,3連複,04―09―10,1000,―,―,0
20240526,0033,01,京都,日,8,3連複,01―12―13,300,―,―,0
20240526,0033,02,京都,日,8,3連複,03―12―13,1000,―,―,0
20240526,0033,03,京都,日,8,3連複,07―12―13,300,―,―,0
20240526,0033,04,京都,日,8,3連複,11―12―13,400,―,―,0
20240526,0034,01,東京,日,9,3連単,01→10→04,1000,―,―,0
20240526,0034,02,東京,日,9,3連単,01→10→06,2000,―,―,0
20240526,0034,03,東京,日,9,3連単,01→10→07,1000,―,―,0
20240526,0034,04,東京,日,9,3連単,01→10→08,2000,―,―,0
20240526,0034,05,東京,日,9,3連単,10→01→04,300,―,―,0
20240526,0034,06,東京,日,9,3連単,10→01→06,1000,―,―,0
20240526,0034,07,東京,日,9,3連単,10→01→07,300,―,―,0
20240526,0034,08,東京,日,9,3連単,10→01→08,1000,―,―,0
20240526,0035,01,東京,日,10,ワイド,05―10,1500,―,―,0
