日付,受付番号,通番,場名,曜日,レース,式別,馬／組番,購入金額,的中／返還,払戻単価,払戻／返還金額
20240929,0001,01,中山,日,10,3連複,01―04―06,300,―,―,0
20240929,0001,02,中山,日,10,3連複,01―06―09,300,―,―,0
20240929,0001,03,中山,日,10,3連複,01―06―10,300,―,―,0
20240929,0001,04,中山,日,10,3連複,01―06―12,300,―,―,0
20240929,0001,05,中山,日,10,3連複,04―06―09,300,―,―,0
20240929,0001,06,中山,日,10,3連複,04―06―10,300,―,―,0
20240929,0001,07,中山,日,10,3連複,04―06―12,300,―,―,0
20240929,0001,08,中山,日,10,3連複,06―09―10,300,―,―,0
20240929,0001,09,中山,日,10,3連複,06―09―12,300,―,―,0
20240929,0001,10,中山,日,10,3連複,06―10―12,300,―,―,0
20240929,0001,11,中山,日,10,単勝,06,5000,―,―,0
20240929,0001,12,中山,日,10,馬連,06―09,1000,―,―,0
20240929,0001,13,中山,日,10,馬連,06―10,1000,―,―,0
20240929,0002,01,中山,日,11,馬単,05→01,300,―,―,0
20240929,0002,02,中山,日,11,馬単,05→02,400,―,―,0
20240929,0002,03,中山,日,11,馬単,05→03,300,―,―,0
20240929,0002,04,中山,日,11,馬連,01―06,500,―,―,0
20240929,0002,05,中山,日,11,馬連,01―07,1000,―,―,0
20240929,0002,06,中山,日,11,馬連,02―06,1000,―,―,0
20240929,0002,07,中山,日,11,馬連,02―07,3000,―,―,0
20240929,0002,08,中山,日,11,馬連,03―06,1000,―,―,0
20240929,0002,09,中山,日,11,馬連,03―07,1000,―,―,0
20240929,0002,10,中山,日,11,馬連,06―07,3000,―,―,0
20240929,0002,11,中山,日,11,馬単,02→01,300,―,―,0
20240929,0002,12,中山,日,11,馬単,02→03,300,―,―,0
20240929,0002,13,中山,日,11,馬単,02→05,300,―,―,0
20240929,0002,14,中山,日,11,馬単,02→06,300,―,―,0
20240929,0002,15,中山,日,11,馬単,02→07,300,―,―,0
20240929,0002,16,中山,日,11,ワイド,02―07,10000,―,―,0
20240929,0002,17,中山,日,11,3連複,01―02―06,1000,―,―,0
20240929,0002,18,中山,日,11,3連複,01―02―07,1000,―,―,0
20240929,0002,19,中山,日,11,3連複,02―03―06,1000,―,―,0
20240929,0002,20,中山,日,11,3連複,02―03―07,1000,―,―,0
20240929,0002,21,中山,日,11,3連複,02―05―06,1000,―,―,0
20240929,0002,22,中山,日,11,3連複,02―05―07,1000,―,―,0
20240929,0002,23,中山,日,11,3連複,02―06―07,1000,―,―,0
20240929,0002,24,中山,日,11,3連複,02―06―09,1000,―,―,0
20240929,0002,25,中山,日,11,3連複,02―06―12,1000,―,―,0
20240929,0002,26,中山,日,11,3連複,02―06―14,1000,―,―,0
20240929,0002,27,中山,日,11,3連複,02―07―09,1000,―,―,0
20240929,0002,28,中山,日,11,3連複,02―07―12,1000,―,―,0
20240929,0002,29,中山,日,11,3連複,02―07―14,1000,―,―,0
20240929,0002,30,中山,日,11,単勝,02,4000,―,―,0
20240929,0002,31,中山,日,11,複勝,02,10000,的中02,370,37000
20240929,0003,01,中山,日,12,3連複,01―08―10,500,―,―,0
20240929,0003,02,中山,日,12,3連複,01―10―12,1000,―,―,0
20240929,0003,03,中山,日,12,3連複,01―10―14,500,―,―,0
20240929,0003,04,中山,日,12,3連複,08―10―12,2000,的中08―10―12,1180,23600
20240929,0003,05,中山,日,12,3連複,08―10―14,2000,―,―,0
20240929,0003,06,中山,日,12,3連複,10―12―14,2000,―,―,0
20240929,0003,07,中山,日,12,3連単,01→10→12,100,―,―,0
20240929,0003,08,中山,日,12,3連単,01→12→10,100,―,―,0
20240929,0003,09,中山,日,12,3連単,08→10→12,100,―,―,0
20240929,0003,10,中山,日,12,3連単,08→12→10,100,―,―,0
20240929,0003,11,中山,日,12,3連単,10→01→12,100,―,―,0
20240929,0003,12,中山,日,12,3連単,10→08→12,100,的中10→08→12,3750,3750
20240929,0003,13,中山,日,12,3連単,10→12→01,100,―,―,0
20240929,0003,14,中山,日,12,3連単,10→12→08,100,―,―,0
20240929,0003,15,中山,日,12,3連単,10→12→14,100,―,―,0
20240929,0003,16,中山,日,12,3連単,10→14→12,100,―,―,0
20240929,0003,17,中山,日,12,3連単,12→01→10,300,―,―,0
20240929,0003,18,中山,日,12,3連単,12→08→10,300,―,―,0
20240929,0003,19,中山,日,12,3連単,12→10→01,300,―,―,0
20240929,0003,20,中山,日,12,3連単,12→10→08,300,―,―,0
20240929,0003,21,中山,日,12,3連単,12→10→14,300,―,―,0
20240929,0003,22,中山,日,12,3連単,12→14→10,300,―,―,0
20240929,0003,23,中山,日,12,3連単,14→10→12,100,―,―,0
20240929,0003,24,中山,日,12,3連単,14→12→10,100,―,―,0
20240929,0003,25,中山,日,12,馬連,10―12,3000,―,―,0
20240929,0003,26,中山,日,12,馬連,10―14,1000,―,―,0
,,合計,,,,,,75000,,,64350
